district,state,date,fire_count,year,month,day,day_of_season
Bhiwani,Haryana,2025-10-22,6,2025,10,22,22
Charkhi Dadri,Haryana,2025-10-22,0,2025,10,22,22
Faridabad,Haryana,2025-10-22,1,2025,10,22,22
Fatehabad,Haryana,2025-10-22,0,2025,10,22,22
Gurugram,Haryana,2025-10-22,0,2025,10,22,22
Hisar,Haryana,2025-10-22,1,2025,10,22,22
Jhajjar,Haryana,2025-10-22,3,2025,10,22,22
Jind,Haryana,2025-10-22,5,2025,10,22,22
Kaithal,Haryana,2025-10-22,1,2025,10,22,22
Karnal,Haryana,2025-10-22,2,2025,10,22,22
Kurukshetra,Haryana,2025-10-22,2,2025,10,22,22
Mahendragarh,Haryana,2025-10-22,0,2025,10,22,22
Nuh,Haryana,2025-10-22,0,2025,10,22,22
Palwal,Haryana,2025-10-22,5,2025,10,22,22
Panchkula,Haryana,2025-10-22,0,2025,10,22,22
Panipat,Haryana,2025-10-22,3,2025,10,22,22
Rewari,Haryana,2025-10-22,1,2025,10,22,22
Rohtak,Haryana,2025-10-22,1,2025,10,22,22
Sirsa,Haryana,2025-10-22,14,2025,10,22,22
Sonipat,Haryana,2025-10-22,0,2025,10,22,22
Yamunanagar,Haryana,2025-10-22,1,2025,10,22,22
Amritsar,Punjab,2025-10-22,22,2025,10,22,22
Barnala,Punjab,2025-10-22,0,2025,10,22,22
Bathinda,Punjab,2025-10-22,17,2025,10,22,22
Faridkot,Punjab,2025-10-22,5,2025,10,22,22
Fatehgarh Sahib,Punjab,2025-10-22,2,2025,10,22,22
Fazilka,Punjab,2025-10-22,2,2025,10,22,22
Ferozepur,Punjab,2025-10-22,18,2025,10,22,22
Gurdaspur,Punjab,2025-10-22,18,2025,10,22,22
Hoshiarpur,Punjab,2025-10-22,1,2025,10,22,22
Jalandhar,Punjab,2025-10-22,4,2025,10,22,22
Kapurthala,Punjab,2025-10-22,6,2025,10,22,22
Ludhiana,Punjab,2025-10-22,1,2025,10,22,22
Malerkotla,Punjab,2025-10-22,0,2025,10,22,22
Mansa,Punjab,2025-10-22,2,2025,10,22,22
Moga,Punjab,2025-10-22,2,2025,10,22,22
Pathankot,Punjab,2025-10-22,0,2025,10,22,22
Patiala,Punjab,2025-10-22,11,2025,10,22,22
Rupnagar,Punjab,2025-10-22,1,2025,10,22,22
S A S Nagar,Punjab,2025-10-22,5,2025,10,22,22
Sangrur,Punjab,2025-10-22,4,2025,10,22,22
Shahid Bhagat Singh Nagar,Punjab,2025-10-22,3,2025,10,22,22
Sri Muktsar Sahib,Punjab,2025-10-22,10,2025,10,22,22
Tarn Taran,Punjab,2025-10-22,35,2025,10,22,22
Ambala,Haryana,2025-10-23,0,2025,10,23,23
Bhiwani,Haryana,2025-10-23,0,2025,10,23,23
Charkhi Dadri,Haryana,2025-10-23,0,2025,10,23,23
Faridabad,Haryana,2025-10-23,0,2025,10,23,23
Fatehabad,Haryana,2025-10-23,0,2025,10,23,23
Gurugram,Haryana,2025-10-23,0,2025,10,23,23
Hisar,Haryana,2025-10-23,0,2025,10,23,23
Jhajjar,Haryana,2025-10-23,1,2025,10,23,23
Jind,Haryana,2025-10-23,0,2025,10,23,23
Kaithal,Haryana,2025-10-23,0,2025,10,23,23
Karnal,Haryana,2025-10-23,1,2025,10,23,23
Kurukshetra,Haryana,2025-10-23,1,2025,10,23,23
Mahendragarh,Haryana,2025-10-23,0,2025,10,23,23
Nuh,Haryana,2025-10-23,0,2025,10,23,23
Palwal,Haryana,2025-10-23,0,2025,10,23,23
Panchkula,Haryana,2025-10-23,0,2025,10,23,23
Panipat,Haryana,2025-10-23,0,2025,10,23,23
Rewari,Haryana,2025-10-23,0,2025,10,23,23
Rohtak,Haryana,2025-10-23,0,2025,10,23,23
Sirsa,Haryana,2025-10-23,1,2025,10,23,23
Sonipat,Haryana,2025-10-23,0,2025,10,23,23
Yamunanagar,Haryana,2025-10-23,0,2025,10,23,23
Amritsar,Punjab,2025-10-23,16,2025,10,23,23
Barnala,Punjab,2025-10-23,0,2025,10,23,23
Bathinda,Punjab,2025-10-23,3,2025,10,23,23
Faridkot,Punjab,2025-10-23,1,2025,10,23,23
Fatehgarh Sahib,Punjab,2025-10-23,0,2025,10,23,23
Fazilka,Punjab,2025-10-23,0,2025,10,23,23
Ferozepur,Punjab,2025-10-23,5,2025,10,23,23
Gurdaspur,Punjab,2025-10-23,5,2025,10,23,23
Hoshiarpur,Punjab,2025-10-23,0,2025,10,23,23
Jalandhar,Punjab,2025-10-23,1,2025,10,23,23
Kapurthala,Punjab,2025-10-23,5,2025,10,23,23
Ludhiana,Punjab,2025-10-23,0,2025,10,23,23
Malerkotla,Punjab,2025-10-23,0,2025,10,23,23
Mansa,Punjab,2025-10-23,6,2025,10,23,23
Moga,Punjab,2025-10-23,3,2025,10,23,23
Pathankot,Punjab,2025-10-23,0,2025,10,23,23
Patiala,Punjab,2025-10-23,2,2025,10,23,23
Rupnagar,Punjab,2025-10-23,0,2025,10,23,23
S A S Nagar,Punjab,2025-10-23,1,2025,10,23,23
Sangrur,Punjab,2025-10-23,6,2025,10,23,23
Shahid Bhagat Singh Nagar,Punjab,2025-10-23,0,2025,10,23,23
Sri Muktsar Sahib,Punjab,2025-10-23,1,2025,10,23,23
Tarn Taran,Punjab,2025-10-23,21,2025,10,23,23
Ambala,Haryana,2025-10-24,0,2025,10,24,24
Bhiwani,Haryana,2025-10-24,0,2025,10,24,24
Charkhi Dadri,Haryana,2025-10-24,0,2025,10,24,24
Faridabad,Haryana,2025-10-24,0,2025,10,24,24
Fatehabad,Haryana,2025-10-24,0,2025,10,24,24
Gurugram,Haryana,2025-10-24,0,2025,10,24,24
Hisar,Haryana,2025-10-24,2,2025,10,24,24
Jhajjar,Haryana,2025-10-24,1,2025,10,24,24
Jind,Haryana,2025-10-24,0,2025,10,24,24
Kaithal,Haryana,2025-10-24,0,2025,10,24,24
Karnal,Haryana,2025-10-24,0,2025,10,24,24
Kurukshetra,Haryana,2025-10-24,0,2025,10,24,24
Mahendragarh,Haryana,2025-10-24,0,2025,10,24,24
Nuh,Haryana,2025-10-24,0,2025,10,24,24
Palwal,Haryana,2025-10-24,2,2025,10,24,24
Panchkula,Haryana,2025-10-24,0,2025,10,24,24
Panipat,Haryana,2025-10-24,0,2025,10,24,24
Rewari,Haryana,2025-10-24,0,2025,10,24,24
Rohtak,Haryana,2025-10-24,0,2025,10,24,24
Sirsa,Haryana,2025-10-24,2,2025,10,24,24
Sonipat,Haryana,2025-10-24,0,2025,10,24,24
Yamunanagar,Haryana,2025-10-24,0,2025,10,24,24
Amritsar,Punjab,2025-10-24,1,2025,10,24,24
Barnala,Punjab,2025-10-24,0,2025,10,24,24
Bathinda,Punjab,2025-10-24,4,2025,10,24,24
Faridkot,Punjab,2025-10-24,2,2025,10,24,24
Fatehgarh Sahib,Punjab,2025-10-24,0,2025,10,24,24
Fazilka,Punjab,2025-10-24,4,2025,10,24,24
Ferozepur,Punjab,2025-10-24,7,2025,10,24,24
Gurdaspur,Punjab,2025-10-24,4,2025,10,24,24
Hoshiarpur,Punjab,2025-10-24,3,2025,10,24,24
Jalandhar,Punjab,2025-10-24,0,2025,10,24,24
Kapurthala,Punjab,2025-10-24,2,2025,10,24,24
Ludhiana,Punjab,2025-10-24,1,2025,10,24,24
Malerkotla,Punjab,2025-10-24,0,2025,10,24,24
Mansa,Punjab,2025-10-24,0,2025,10,24,24
Moga,Punjab,2025-10-24,1,2025,10,24,24
Pathankot,Punjab,2025-10-24,0,2025,10,24,24
Patiala,Punjab,2025-10-24,1,2025,10,24,24
Rupnagar,Punjab,2025-10-24,0,2025,10,24,24
S A S Nagar,Punjab,2025-10-24,3,2025,10,24,24
Sangrur,Punjab,2025-10-24,11,2025,10,24,24
Shahid Bhagat Singh Nagar,Punjab,2025-10-24,0,2025,10,24,24
Sri Muktsar Sahib,Punjab,2025-10-24,2,2025,10,24,24
Tarn Taran,Punjab,2025-10-24,18,2025,10,24,24
Ambala,Haryana,2025-10-25,1,2025,10,25,25
Bhiwani,Haryana,2025-10-25,0,2025,10,25,25
Charkhi Dadri,Haryana,2025-10-25,0,2025,10,25,25
Faridabad,Haryana,2025-10-25,0,2025,10,25,25
Fatehabad,Haryana,2025-10-25,4,2025,10,25,25
Gurugram,Haryana,2025-10-25,0,2025,10,25,25
Hisar,Haryana,2025-10-25,2,2025,10,25,25
Jhajjar,Haryana,2025-10-25,2,2025,10,25,25
Jind,Haryana,2025-10-25,6,2025,10,25,25
Kaithal,Haryana,2025-10-25,1,2025,10,25,25
Karnal,Haryana,2025-10-25,1,2025,10,25,25
Kurukshetra,Haryana,2025-10-25,4,2025,10,25,25
Mahendragarh,Haryana,2025-10-25,0,2025,10,25,25
Nuh,Haryana,2025-10-25,0,2025,10,25,25
Palwal,Haryana,2025-10-25,0,2025,10,25,25
Panchkula,Haryana,2025-10-25,0,2025,10,25,25
Panipat,Haryana,2025-10-25,0,2025,10,25,25
Rewari,Haryana,2025-10-25,0,2025,10,25,25
Rohtak,Haryana,2025-10-25,0,2025,10,25,25
Sirsa,Haryana,2025-10-25,3,2025,10,25,25
Sonipat,Haryana,2025-10-25,0,2025,10,25,25
Yamunanagar,Haryana,2025-10-25,0,2025,10,25,25
Amritsar,Punjab,2025-10-25,13,2025,10,25,25
Barnala,Punjab,2025-10-25,0,2025,10,25,25
Bathinda,Punjab,2025-10-25,7,2025,10,25,25
Faridkot,Punjab,2025-10-25,5,2025,10,25,25
Fatehgarh Sahib,Punjab,2025-10-25,0,2025,10,25,25
Fazilka,Punjab,2025-10-25,0,2025,10,25,25
Ferozepur,Punjab,2025-10-25,12,2025,10,25,25
Gurdaspur,Punjab,2025-10-25,7,2025,10,25,25
Hoshiarpur,Punjab,2025-10-25,1,2025,10,25,25
Jalandhar,Punjab,2025-10-25,8,2025,10,25,25
Kapurthala,Punjab,2025-10-25,8,2025,10,25,25
Ludhiana,Punjab,2025-10-25,6,2025,10,25,25
Malerkotla,Punjab,2025-10-25,0,2025,10,25,25
Mansa,Punjab,2025-10-25,0,2025,10,25,25
Moga,Punjab,2025-10-25,4,2025,10,25,25
Pathankot,Punjab,2025-10-25,0,2025,10,25,25
Patiala,Punjab,2025-10-25,10,2025,10,25,25
Rupnagar,Punjab,2025-10-25,0,2025,10,25,25
S A S Nagar,Punjab,2025-10-25,5,2025,10,25,25
Sangrur,Punjab,2025-10-25,19,2025,10,25,25
Shahid Bhagat Singh Nagar,Punjab,2025-10-25,0,2025,10,25,25
Sri Muktsar Sahib,Punjab,2025-10-25,2,2025,10,25,25
Tarn Taran,Punjab,2025-10-25,45,2025,10,25,25
Ambala,Haryana,2025-10-26,4,2025,10,26,26
Bhiwani,Haryana,2025-10-26,1,2025,10,26,26
Charkhi Dadri,Haryana,2025-10-26,0,2025,10,26,26
Faridabad,Haryana,2025-10-26,4,2025,10,26,26
Fatehabad,Haryana,2025-10-26,6,2025,10,26,26
Gurugram,Haryana,2025-10-26,0,2025,10,26,26
Hisar,Haryana,2025-10-26,15,2025,10,26,26
Jhajjar,Haryana,2025-10-26,2,2025,10,26,26
Jind,Haryana,2025-10-26,5,2025,10,26,26
Kaithal,Haryana,2025-10-26,9,2025,10,26,26
Karnal,Haryana,2025-10-26,2,2025,10,26,26
Kurukshetra,Haryana,2025-10-26,5,2025,10,26,26
Mahendragarh,Haryana,2025-10-26,0,2025,10,26,26
Nuh,Haryana,2025-10-26,0,2025,10,26,26
Palwal,Haryana,2025-10-26,3,2025,10,26,26
Panchkula,Haryana,2025-10-26,0,2025,10,26,26
Panipat,Haryana,2025-10-26,1,2025,10,26,26
Rewari,Haryana,2025-10-26,0,2025,10,26,26
Rohtak,Haryana,2025-10-26,0,2025,10,26,26
Sirsa,Haryana,2025-10-26,17,2025,10,26,26
Sonipat,Haryana,2025-10-26,1,2025,10,26,26
Yamunanagar,Haryana,2025-10-26,0,2025,10,26,26
Amritsar,Punjab,2025-10-26,22,2025,10,26,26
Barnala,Punjab,2025-10-26,3,2025,10,26,26
Bathinda,Punjab,2025-10-26,13,2025,10,26,26
Faridkot,Punjab,2025-10-26,5,2025,10,26,26
Fatehgarh Sahib,Punjab,2025-10-26,14,2025,10,26,26
Fazilka,Punjab,2025-10-26,7,2025,10,26,26
Ferozepur,Punjab,2025-10-26,25,2025,10,26,26
Gurdaspur,Punjab,2025-10-26,23,2025,10,26,26
Hoshiarpur,Punjab,2025-10-26,3,2025,10,26,26
Jalandhar,Punjab,2025-10-26,12,2025,10,26,26
Kapurthala,Punjab,2025-10-26,13,2025,10,26,26
Ludhiana,Punjab,2025-10-26,4,2025,10,26,26
Malerkotla,Punjab,2025-10-26,2,2025,10,26,26
Mansa,Punjab,2025-10-26,1,2025,10,26,26
Moga,Punjab,2025-10-26,3,2025,10,26,26
Pathankot,Punjab,2025-10-26,0,2025,10,26,26
Patiala,Punjab,2025-10-26,4,2025,10,26,26
Rupnagar,Punjab,2025-10-26,1,2025,10,26,26
S A S Nagar,Punjab,2025-10-26,6,2025,10,26,26
Sangrur,Punjab,2025-10-26,27,2025,10,26,26
Shahid Bhagat Singh Nagar,Punjab,2025-10-26,1,2025,10,26,26
Sri Muktsar Sahib,Punjab,2025-10-26,13,2025,10,26,26
Tarn Taran,Punjab,2025-10-26,62,2025,10,26,26
Ambala,Haryana,2025-10-27,2,2025,10,27,27
Bhiwani,Haryana,2025-10-27,0,2025,10,27,27
Charkhi Dadri,Haryana,2025-10-27,0,2025,10,27,27
Faridabad,Haryana,2025-10-27,0,2025,10,27,27
Fatehabad,Haryana,2025-10-27,3,2025,10,27,27
Gurugram,Haryana,2025-10-27,0,2025,10,27,27
Hisar,Haryana,2025-10-27,6,2025,10,27,27
Jhajjar,Haryana,2025-10-27,0,2025,10,27,27
Jind,Haryana,2025-10-27,6,2025,10,27,27
Kaithal,Haryana,2025-10-27,5,2025,10,27,27
Karnal,Haryana,2025-10-27,1,2025,10,27,27
Kurukshetra,Haryana,2025-10-27,5,2025,10,27,27
Mahendragarh,Haryana,2025-10-27,0,2025,10,27,27
Nuh,Haryana,2025-10-27,0,2025,10,27,27
Palwal,Haryana,2025-10-27,0,2025,10,27,27
Panchkula,Haryana,2025-10-27,0,2025,10,27,27
Panipat,Haryana,2025-10-27,0,2025,10,27,27
Rewari,Haryana,2025-10-27,0,2025,10,27,27
Rohtak,Haryana,2025-10-27,0,2025,10,27,27
Sirsa,Haryana,2025-10-27,6,2025,10,27,27
Sonipat,Haryana,2025-10-27,0,2025,10,27,27
Yamunanagar,Haryana,2025-10-27,0,2025,10,27,27
Amritsar,Punjab,2025-10-27,24,2025,10,27,27
Barnala,Punjab,2025-10-27,2,2025,10,27,27
Bathinda,Punjab,2025-10-27,8,2025,10,27,27
Faridkot,Punjab,2025-10-27,3,2025,10,27,27
Fatehgarh Sahib,Punjab,2025-10-27,3,2025,10,27,27
Fazilka,Punjab,2025-10-27,1,2025,10,27,27
Ferozepur,Punjab,2025-10-27,14,2025,10,27,27
Gurdaspur,Punjab,2025-10-27,9,2025,10,27,27
Hoshiarpur,Punjab,2025-10-27,1,2025,10,27,27
Jalandhar,Punjab,2025-10-27,8,2025,10,27,27
Kapurthala,Punjab,2025-10-27,14,2025,10,27,27
Ludhiana,Punjab,2025-10-27,7,2025,10,27,27
Malerkotla,Punjab,2025-10-27,1,2025,10,27,27
Mansa,Punjab,2025-10-27,2,2025,10,27,27
Moga,Punjab,2025-10-27,4,2025,10,27,27
Pathankot,Punjab,2025-10-27,0,2025,10,27,27
Patiala,Punjab,2025-10-27,11,2025,10,27,27
Rupnagar,Punjab,2025-10-27,0,2025,10,27,27
S A S Nagar,Punjab,2025-10-27,2,2025,10,27,27
Sangrur,Punjab,2025-10-27,21,2025,10,27,27
Shahid Bhagat Singh Nagar,Punjab,2025-10-27,3,2025,10,27,27
Sri Muktsar Sahib,Punjab,2025-10-27,0,2025,10,27,27
Tarn Taran,Punjab,2025-10-27,39,2025,10,27,27
Ambala,Haryana,2025-10-28,0,2025,10,28,28
Bhiwani,Haryana,2025-10-28,0,2025,10,28,28
Charkhi Dadri,Haryana,2025-10-28,0,2025,10,28,28
Faridabad,Haryana,2025-10-28,0,2025,10,28,28
Fatehabad,Haryana,2025-10-28,1,2025,10,28,28
Gurugram,Haryana,2025-10-28,0,2025,10,28,28
Hisar,Haryana,2025-10-28,0,2025,10,28,28
Jhajjar,Haryana,2025-10-28,0,2025,10,28,28
Jind,Haryana,2025-10-28,0,2025,10,28,28
Kaithal,Haryana,2025-10-28,0,2025,10,28,28
Karnal,Haryana,2025-10-28,0,2025,10,28,28
Kurukshetra,Haryana,2025-10-28,0,2025,10,28,28
Mahendragarh,Haryana,2025-10-28,0,2025,10,28,28
Nuh,Haryana,2025-10-28,0,2025,10,28,28
Palwal,Haryana,2025-10-28,0,2025,10,28,28
Panchkula,Haryana,2025-10-28,1,2025,10,28,28
Panipat,Haryana,2025-10-28,0,2025,10,28,28
Rewari,Haryana,2025-10-28,0,2025,10,28,28
Rohtak,Haryana,2025-10-28,0,2025,10,28,28
Sirsa,Haryana,2025-10-28,0,2025,10,28,28
Sonipat,Haryana,2025-10-28,0,2025,10,28,28
Yamunanagar,Haryana,2025-10-28,0,2025,10,28,28
Amritsar,Punjab,2025-10-28,6,2025,10,28,28
Barnala,Punjab,2025-10-28,1,2025,10,28,28
Bathinda,Punjab,2025-10-28,9,2025,10,28,28
Faridkot,Punjab,2025-10-28,2,2025,10,28,28
Fatehgarh Sahib,Punjab,2025-10-28,4,2025,10,28,28
Fazilka,Punjab,2025-10-28,2,2025,10,28,28
Ferozepur,Punjab,2025-10-28,10,2025,10,28,28
Gurdaspur,Punjab,2025-10-28,5,2025,10,28,28
Hoshiarpur,Punjab,2025-10-28,1,2025,10,28,28
Jalandhar,Punjab,2025-10-28,6,2025,10,28,28
Kapurthala,Punjab,2025-10-28,3,2025,10,28,28
Ludhiana,Punjab,2025-10-28,8,2025,10,28,28
Malerkotla,Punjab,2025-10-28,1,2025,10,28,28
Mansa,Punjab,2025-10-28,2,2025,10,28,28
Moga,Punjab,2025-10-28,2,2025,10,28,28
Pathankot,Punjab,2025-10-28,0,2025,10,28,28
Patiala,Punjab,2025-10-28,6,2025,10,28,28
Rupnagar,Punjab,2025-10-28,0,2025,10,28,28
S A S Nagar,Punjab,2025-10-28,2,2025,10,28,28
Sangrur,Punjab,2025-10-28,13,2025,10,28,28
Shahid Bhagat Singh Nagar,Punjab,2025-10-28,0,2025,10,28,28
Sri Muktsar Sahib,Punjab,2025-10-28,2,2025,10,28,28
Tarn Taran,Punjab,2025-10-28,22,2025,10,28,28
Ambala,Haryana,2025-10-29,2,2025,10,29,29
Bhiwani,Haryana,2025-10-29,0,2025,10,29,29
Charkhi Dadri,Haryana,2025-10-29,0,2025,10,29,29
Faridabad,Haryana,2025-10-29,0,2025,10,29,29
Fatehabad,Haryana,2025-10-29,1,2025,10,29,29
Gurugram,Haryana,2025-10-29,0,2025,10,29,29
Hisar,Haryana,2025-10-29,1,2025,10,29,29
Jhajjar,Haryana,2025-10-29,0,2025,10,29,29
Jind,Haryana,2025-10-29,2,2025,10,29,29
Kaithal,Haryana,2025-10-29,2,2025,10,29,29
Karnal,Haryana,2025-10-29,0,2025,10,29,29
Kurukshetra,Haryana,2025-10-29,0,2025,10,29,29
Mahendragarh,Haryana,2025-10-29,0,2025,10,29,29
Nuh,Haryana,2025-10-29,0,2025,10,29,29
Palwal,Haryana,2025-10-29,0,2025,10,29,29
Panchkula,Haryana,2025-10-29,0,2025,10,29,29
Panipat,Haryana,2025-10-29,0,2025,10,29,29
Rewari,Haryana,2025-10-29,0,2025,10,29,29
Rohtak,Haryana,2025-10-29,0,2025,10,29,29
Sirsa,Haryana,2025-10-29,2,2025,10,29,29
Sonipat,Haryana,2025-10-29,0,2025,10,29,29
Yamunanagar,Haryana,2025-10-29,1,2025,10,29,29
Amritsar,Punjab,2025-10-29,7,2025,10,29,29
Barnala,Punjab,2025-10-29,3,2025,10,29,29
Bathinda,Punjab,2025-10-29,13,2025,10,29,29
Faridkot,Punjab,2025-10-29,9,2025,10,29,29
Fatehgarh Sahib,Punjab,2025-10-29,3,2025,10,29,29
Fazilka,Punjab,2025-10-29,4,2025,10,29,29
Ferozepur,Punjab,2025-10-29,27,2025,10,29,29
Gurdaspur,Punjab,2025-10-29,0,2025,10,29,29
Hoshiarpur,Punjab,2025-10-29,2,2025,10,29,29
Jalandhar,Punjab,2025-10-29,12,2025,10,29,29
Kapurthala,Punjab,2025-10-29,18,2025,10,29,29
Ludhiana,Punjab,2025-10-29,7,2025,10,29,29
Malerkotla,Punjab,2025-10-29,6,2025,10,29,29
Mansa,Punjab,2025-10-29,9,2025,10,29,29
Moga,Punjab,2025-10-29,5,2025,10,29,29
Pathankot,Punjab,2025-10-29,0,2025,10,29,29
Patiala,Punjab,2025-10-29,18,2025,10,29,29
Rupnagar,Punjab,2025-10-29,0,2025,10,29,29
S A S Nagar,Punjab,2025-10-29,6,2025,10,29,29
Sangrur,Punjab,2025-10-29,48,2025,10,29,29
Shahid Bhagat Singh Nagar,Punjab,2025-10-29,1,2025,10,29,29
Sri Muktsar Sahib,Punjab,2025-10-29,7,2025,10,29,29
Tarn Taran,Punjab,2025-10-29,54,2025,10,29,29
Ambala,Haryana,2025-10-30,0,2025,10,30,30
Bhiwani,Haryana,2025-10-30,0,2025,10,30,30
Charkhi Dadri,Haryana,2025-10-30,0,2025,10,30,30
Faridabad,Haryana,2025-10-30,0,2025,10,30,30
Fatehabad,Haryana,2025-10-30,5,2025,10,30,30
Gurugram,Haryana,2025-10-30,0,2025,10,30,30
Hisar,Haryana,2025-10-30,3,2025,10,30,30
Jhajjar,Haryana,2025-10-30,1,2025,10,30,30
Jind,Haryana,2025-10-30,0,2025,10,30,30
Kaithal,Haryana,2025-10-30,2,2025,10,30,30
Karnal,Haryana,2025-10-30,0,2025,10,30,30
Kurukshetra,Haryana,2025-10-30,0,2025,10,30,30
Mahendragarh,Haryana,2025-10-30,0,2025,10,30,30
Nuh,Haryana,2025-10-30,0,2025,10,30,30
Palwal,Haryana,2025-10-30,0,2025,10,30,30
Panchkula,Haryana,2025-10-30,0,2025,10,30,30
Panipat,Haryana,2025-10-30,0,2025,10,30,30
Rewari,Haryana,2025-10-30,0,2025,10,30,30
Rohtak,Haryana,2025-10-30,0,2025,10,30,30
Sirsa,Haryana,2025-10-30,5,2025,10,30,30
Sonipat,Haryana,2025-10-30,0,2025,10,30,30
Yamunanagar,Haryana,2025-10-30,0,2025,10,30,30
Amritsar,Punjab,2025-10-30,23,2025,10,30,30
Barnala,Punjab,2025-10-30,3,2025,10,30,30
Bathinda,Punjab,2025-10-30,18,2025,10,30,30
Faridkot,Punjab,2025-10-30,5,2025,10,30,30
Fatehgarh Sahib,Punjab,2025-10-30,0,2025,10,30,30
Fazilka,Punjab,2025-10-30,5,2025,10,30,30
Ferozepur,Punjab,2025-10-30,43,2025,10,30,30
Gurdaspur,Punjab,2025-10-30,5,2025,10,30,30
Hoshiarpur,Punjab,2025-10-30,1,2025,10,30,30
Jalandhar,Punjab,2025-10-30,5,2025,10,30,30
Kapurthala,Punjab,2025-10-30,12,2025,10,30,30
Ludhiana,Punjab,2025-10-30,2,2025,10,30,30
Malerkotla,Punjab,2025-10-30,4,2025,10,30,30
Mansa,Punjab,2025-10-30,19,2025,10,30,30
Moga,Punjab,2025-10-30,5,2025,10,30,30
Pathankot,Punjab,2025-10-30,0,2025,10,30,30
Patiala,Punjab,2025-10-30,13,2025,10,30,30
Rupnagar,Punjab,2025-10-30,0,2025,10,30,30
S A S Nagar,Punjab,2025-10-30,1,2025,10,30,30
Sangrur,Punjab,2025-10-30,65,2025,10,30,30
Shahid Bhagat Singh Nagar,Punjab,2025-10-30,0,2025,10,30,30
Sri Muktsar Sahib,Punjab,2025-10-30,12,2025,10,30,30
Tarn Taran,Punjab,2025-10-30,48,2025,10,30,30
Ambala,Haryana,2025-10-31,3,2025,10,31,31
Bhiwani,Haryana,2025-10-31,0,2025,10,31,31
Charkhi Dadri,Haryana,2025-10-31,0,2025,10,31,31
Faridabad,Haryana,2025-10-31,1,2025,10,31,31
Fatehabad,Haryana,2025-10-31,4,2025,10,31,31
Gurugram,Haryana,2025-10-31,0,2025,10,31,31
Hisar,Haryana,2025-10-31,5,2025,10,31,31
Jhajjar,Haryana,2025-10-31,1,2025,10,31,31
Jind,Haryana,2025-10-31,1,2025,10,31,31
Kaithal,Haryana,2025-10-31,1,2025,10,31,31
Karnal,Haryana,2025-10-31,2,2025,10,31,31
Kurukshetra,Haryana,2025-10-31,1,2025,10,31,31
Mahendragarh,Haryana,2025-10-31,0,2025,10,31,31
Nuh,Haryana,2025-10-31,0,2025,10,31,31
Palwal,Haryana,2025-10-31,0,2025,10,31,31
Panchkula,Haryana,2025-10-31,2,2025,10,31,31
Panipat,Haryana,2025-10-31,0,2025,10,31,31
Rewari,Haryana,2025-10-31,0,2025,10,31,31
Rohtak,Haryana,2025-10-31,1,2025,10,31,31
Sirsa,Haryana,2025-10-31,4,2025,10,31,31
Sonipat,Haryana,2025-10-31,1,2025,10,31,31
Yamunanagar,Haryana,2025-10-31,0,2025,10,31,31
Amritsar,Punjab,2025-10-31,27,2025,10,31,31
Barnala,Punjab,2025-10-31,6,2025,10,31,31
Bathinda,Punjab,2025-10-31,41,2025,10,31,31
Faridkot,Punjab,2025-10-31,9,2025,10,31,31
Fatehgarh Sahib,Punjab,2025-10-31,5,2025,10,31,31
Fazilka,Punjab,2025-10-31,10,2025,10,31,31
Ferozepur,Punjab,2025-10-31,35,2025,10,31,31
Gurdaspur,Punjab,2025-10-31,10,2025,10,31,31
Hoshiarpur,Punjab,2025-10-31,7,2025,10,31,31
Jalandhar,Punjab,2025-10-31,13,2025,10,31,31
Kapurthala,Punjab,2025-10-31,31,2025,10,31,31
Ludhiana,Punjab,2025-10-31,21,2025,10,31,31
Malerkotla,Punjab,2025-10-31,11,2025,10,31,31
Mansa,Punjab,2025-10-31,19,2025,10,31,31
Moga,Punjab,2025-10-31,21,2025,10,31,31
Pathankot,Punjab,2025-10-31,0,2025,10,31,31
Patiala,Punjab,2025-10-31,41,2025,10,31,31
Rupnagar,Punjab,2025-10-31,2,2025,10,31,31
S A S Nagar,Punjab,2025-10-31,8,2025,10,31,31
Sangrur,Punjab,2025-10-31,127,2025,10,31,31
Shahid Bhagat Singh Nagar,Punjab,2025-10-31,1,2025,10,31,31
Sri Muktsar Sahib,Punjab,2025-10-31,17,2025,10,31,31
Tarn Taran,Punjab,2025-10-31,87,2025,10,31,31
Ambala,Haryana,2025-11-01,0,2025,11,1,32
Bhiwani,Haryana,2025-11-01,0,2025,11,1,32
Charkhi Dadri,Haryana,2025-11-01,1,2025,11,1,32
Faridabad,Haryana,2025-11-01,5,2025,11,1,32
Fatehabad,Haryana,2025-11-01,11,2025,11,1,32
Gurugram,Haryana,2025-11-01,0,2025,11,1,32
Hisar,Haryana,2025-11-01,11,2025,11,1,32
Jhajjar,Haryana,2025-11-01,1,2025,11,1,32
Jind,Haryana,2025-11-01,7,2025,11,1,32
Kaithal,Haryana,2025-11-01,7,2025,11,1,32
Karnal,Haryana,2025-11-01,1,2025,11,1,32
Kurukshetra,Haryana,2025-11-01,3,2025,11,1,32
Mahendragarh,Haryana,2025-11-01,2,2025,11,1,32
Nuh,Haryana,2025-11-01,0,2025,11,1,32
Palwal,Haryana,2025-11-01,2,2025,11,1,32
Panchkula,Haryana,2025-11-01,0,2025,11,1,32
Panipat,Haryana,2025-11-01,0,2025,11,1,32
Rewari,Haryana,2025-11-01,0,2025,11,1,32
Rohtak,Haryana,2025-11-01,0,2025,11,1,32
