district,state,date,fire_count,year,month,day,day_of_season,T2M,RH2M,WS2M,PRECTOTCORR,fire_lag_1d,fire_lag_3d,fire_lag_7d,fire_mean_3d,fire_mean_7d,next_day_fire_count
Fazilka,Punjab,2023-11-08,86,2023,11,8,39,22.36,64.77,0.89,0.0,93.0,90.0,31.0,76.33333333333333,47.285714285714285,53.0
Fazilka,Punjab,2023-11-09,53,2023,11,9,40,23.62,56.76,0.83,0.0,86.0,46.0,12.0,75.0,55.142857142857146,1.0
Fazilka,Punjab,2023-11-10,1,2023,11,10,41,19.49,74.03,1.88,5.57,53.0,93.0,24.0,77.33333333333333,61.0,20.0
Fazilka,Punjab,2023-11-11,20,2023,11,11,42,18.92,72.37,1.09,0.0,1.0,86.0,35.0,46.666666666666664,57.714285714285715,143.0
Fazilka,Punjab,2023-11-12,143,2023,11,12,43,20.25,59.66,1.01,0.0,20.0,53.0,90.0,24.666666666666668,55.57142857142857,213.0
Fazilka,Punjab,2023-11-13,213,2023,11,13,44,19.28,56.77,1.17,0.0,143.0,1.0,46.0,54.666666666666664,63.142857142857146,230.0
Fazilka,Punjab,2023-11-14,230,2023,11,14,45,19.13,54.52,1.17,0.0,213.0,20.0,93.0,125.33333333333333,87.0,177.0
Fazilka,Punjab,2023-11-15,177,2023,11,15,46,19.68,48.11,1.03,0.0,230.0,143.0,86.0,195.33333333333334,106.57142857142857,159.0
Fazilka,Punjab,2023-11-16,159,2023,11,16,47,19.54,46.85,0.57,0.0,177.0,213.0,53.0,206.66666666666666,119.57142857142857,147.0
Fazilka,Punjab,2023-11-17,147,2023,11,17,48,19.22,54.25,1.12,0.0,159.0,230.0,1.0,188.66666666666666,134.71428571428572,214.0
Fazilka,Punjab,2023-11-18,214,2023,11,18,49,19.44,50.39,0.89,0.0,147.0,177.0,20.0,161.0,155.57142857142858,256.0
Fazilka,Punjab,2023-11-19,256,2023,11,19,50,19.21,54.72,1.09,0.0,214.0,159.0,143.0,173.33333333333334,183.28571428571428,160.0
Fazilka,Punjab,2023-11-20,160,2023,11,20,51,18.56,58.51,0.99,0.0,256.0,147.0,213.0,205.66666666666666,199.42857142857142,214.0
Fazilka,Punjab,2023-11-21,214,2023,11,21,52,18.2,55.93,1.29,0.0,160.0,214.0,230.0,210.0,191.85714285714286,177.0
Fazilka,Punjab,2023-11-22,177,2023,11,22,53,17.95,53.48,1.3,0.0,214.0,256.0,177.0,210.0,189.57142857142858,60.0
Fazilka,Punjab,2023-11-23,60,2023,11,23,54,17.47,54.7,1.51,0.0,177.0,160.0,159.0,183.66666666666666,189.57142857142858,89.0
Fazilka,Punjab,2023-11-24,89,2023,11,24,55,17.05,58.12,1.22,0.0,60.0,214.0,147.0,150.33333333333334,175.42857142857142,24.0
Fazilka,Punjab,2023-11-25,24,2023,11,25,56,16.92,59.39,0.52,0.0,89.0,177.0,214.0,108.66666666666667,167.14285714285714,40.0
Fazilka,Punjab,2023-11-26,40,2023,11,26,57,15.19,70.79,1.35,0.0,24.0,60.0,256.0,57.666666666666664,140.0,0.0
Fazilka,Punjab,2023-11-27,0,2023,11,27,58,14.94,76.05,1.44,0.02,40.0,89.0,160.0,51.0,109.14285714285714,21.0
Fazilka,Punjab,2023-11-28,21,2023,11,28,59,16.6,67.72,1.28,0.0,0.0,24.0,214.0,21.333333333333332,86.28571428571429,4.0
Fazilka,Punjab,2023-11-29,4,2023,11,29,60,19.28,57.25,0.78,0.13,21.0,40.0,177.0,20.333333333333332,58.714285714285715,12.0
Fazilka,Punjab,2023-11-30,12,2023,11,30,61,18.1,68.49,1.07,1.84,4.0,0.0,60.0,8.333333333333334,34.0,2.0
Fazilka,Punjab,2024-10-01,2,2024,10,1,1,31.95,49.31,1.21,0.0,12.0,21.0,89.0,12.333333333333334,27.142857142857142,0.0
Fazilka,Punjab,2024-10-02,0,2024,10,2,2,30.95,48.64,1.14,0.0,2.0,4.0,24.0,6.0,14.714285714285714,0.0
Fazilka,Punjab,2024-10-03,0,2024,10,3,3,30.6,46.33,0.7,0.0,0.0,12.0,40.0,4.666666666666667,11.285714285714286,0.0
Fazilka,Punjab,2024-10-04,0,2024,10,4,4,30.0,46.77,1.23,0.0,0.0,2.0,0.0,0.6666666666666666,5.571428571428571,1.0
Fazilka,Punjab,2024-10-05,1,2024,10,5,5,30.6,50.1,1.51,1.55,0.0,0.0,21.0,0.0,5.571428571428571,2.0
Fazilka,Punjab,2024-10-06,2,2024,10,6,6,29.43,53.02,1.09,1.61,1.0,0.0,4.0,0.3333333333333333,2.7142857142857144,0.0
Fazilka,Punjab,2024-10-07,0,2024,10,7,7,28.52,55.24,1.04,0.0,2.0,0.0,12.0,1.0,2.4285714285714284,0.0
Fazilka,Punjab,2024-10-08,0,2024,10,8,8,28.31,57.84,1.21,0.0,0.0,1.0,2.0,1.0,0.7142857142857143,1.0
Fazilka,Punjab,2024-10-09,1,2024,10,9,9,27.95,56.04,1.34,0.01,0.0,2.0,0.0,0.6666666666666666,0.42857142857142855,1.0
Fazilka,Punjab,2024-10-10,1,2024,10,10,10,27.71,50.59,1.06,0.01,1.0,0.0,0.0,0.3333333333333333,0.5714285714285714,1.0
Fazilka,Punjab,2024-10-11,1,2024,10,11,11,28.68,41.91,1.21,0.0,1.0,0.0,0.0,0.6666666666666666,0.7142857142857143,3.0
Fazilka,Punjab,2024-10-12,3,2024,10,12,12,28.38,40.59,1.07,0.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0
Fazilka,Punjab,2024-10-13,1,2024,10,13,13,27.21,39.03,1.21,0.0,3.0,1.0,2.0,1.6666666666666667,1.1428571428571428,1.0
Fazilka,Punjab,2024-10-14,1,2024,10,14,14,26.64,43.27,1.43,0.0,1.0,1.0,0.0,1.6666666666666667,1.0,3.0
Fazilka,Punjab,2024-10-15,3,2024,10,15,15,28.26,36.92,1.32,0.0,1.0,3.0,0.0,1.6666666666666667,1.1428571428571428,0.0
Fazilka,Punjab,2024-10-16,0,2024,10,16,16,28.55,34.87,1.1,0.0,3.0,1.0,1.0,1.6666666666666667,1.5714285714285714,4.0
Fazilka,Punjab,2024-10-17,4,2024,10,17,17,29.32,31.83,0.8,0.0,0.0,1.0,1.0,1.3333333333333333,1.4285714285714286,5.0
Fazilka,Punjab,2024-10-18,5,2024,10,18,18,28.05,36.52,1.2,0.0,4.0,3.0,1.0,2.3333333333333335,1.8571428571428572,6.0
Fazilka,Punjab,2024-10-19,6,2024,10,19,19,27.79,38.97,1.18,0.0,5.0,0.0,3.0,3.0,2.4285714285714284,4.0
Fazilka,Punjab,2024-10-20,4,2024,10,20,20,27.26,42.44,1.03,0.0,6.0,4.0,1.0,5.0,2.857142857142857,6.0
Fazilka,Punjab,2024-10-21,6,2024,10,21,21,27.03,44.94,1.05,0.0,4.0,5.0,1.0,5.0,3.2857142857142856,0.0
Fazilka,Punjab,2024-10-22,0,2024,10,22,22,27.05,47.58,1.01,0.0,6.0,6.0,3.0,5.333333333333333,4.0,2.0
Fazilka,Punjab,2024-10-23,2,2024,10,23,23,27.05,44.44,1.42,0.0,0.0,4.0,0.0,3.3333333333333335,3.5714285714285716,2.0
Fazilka,Punjab,2024-10-24,2,2024,10,24,24,26.3,51.07,1.77,0.0,2.0,6.0,4.0,2.6666666666666665,3.857142857142857,6.0
Fazilka,Punjab,2024-10-25,6,2024,10,25,25,27.26,44.73,1.72,0.0,2.0,0.0,5.0,1.3333333333333333,3.5714285714285716,0.0
Fazilka,Punjab,2024-10-26,0,2024,10,26,26,27.63,37.05,1.52,0.0,6.0,2.0,6.0,3.3333333333333335,3.7142857142857144,4.0
Fazilka,Punjab,2024-10-27,4,2024,10,27,27,27.71,36.3,1.15,0.0,0.0,2.0,4.0,2.6666666666666665,2.857142857142857,4.0
Fazilka,Punjab,2024-10-28,4,2024,10,28,28,27.84,44.66,1.67,0.0,4.0,6.0,6.0,3.3333333333333335,2.857142857142857,7.0
Fazilka,Punjab,2024-10-29,7,2024,10,29,29,28.36,51.22,1.34,0.0,4.0,0.0,0.0,2.6666666666666665,2.5714285714285716,1.0
Fazilka,Punjab,2024-10-30,1,2024,10,30,30,28.56,43.38,1.36,0.0,7.0,4.0,2.0,5.0,3.5714285714285716,2.0
Fazilka,Punjab,2024-10-31,2,2024,10,31,31,26.83,40.33,2.01,0.0,1.0,4.0,2.0,4.0,3.4285714285714284,9.0
Fazilka,Punjab,2024-11-01,9,2024,11,1,32,26.17,32.41,1.62,0.0,2.0,7.0,6.0,3.3333333333333335,3.4285714285714284,9.0
Fazilka,Punjab,2024-11-02,9,2024,11,2,33,26.15,27.46,1.2,0.0,9.0,1.0,0.0,4.0,3.857142857142857,4.0
Fazilka,Punjab,2024-11-03,4,2024,11,3,34,24.68,34.16,1.09,0.0,9.0,2.0,4.0,6.666666666666667,5.142857142857143,4.0
Fazilka,Punjab,2024-11-04,4,2024,11,4,35,25.55,32.7,1.17,0.0,4.0,9.0,4.0,7.333333333333333,5.142857142857143,0.0
Fazilka,Punjab,2024-11-05,0,2024,11,5,36,25.26,37.76,1.25,0.0,4.0,9.0,7.0,5.666666666666667,5.142857142857143,6.0
Fazilka,Punjab,2024-11-06,6,2024,11,6,37,25.36,42.98,1.14,0.0,0.0,4.0,1.0,2.6666666666666665,4.142857142857143,5.0
Fazilka,Punjab,2024-11-07,5,2024,11,7,38,25.29,43.98,1.17,0.0,6.0,4.0,2.0,3.3333333333333335,4.857142857142857,8.0
Fazilka,Punjab,2024-11-08,8,2024,11,8,39,25.52,45.49,1.14,0.0,5.0,0.0,9.0,3.6666666666666665,5.285714285714286,5.0
Fazilka,Punjab,2024-11-09,5,2024,11,9,40,25.06,51.43,1.37,0.0,8.0,6.0,9.0,6.333333333333333,5.142857142857143,3.0
Fazilka,Punjab,2024-11-10,3,2024,11,10,41,25.12,52.56,0.91,0.0,5.0,5.0,4.0,6.0,4.571428571428571,13.0
Fazilka,Punjab,2024-11-11,13,2024,11,11,42,24.87,45.44,1.56,0.0,3.0,8.0,4.0,5.333333333333333,4.428571428571429,16.0
Fazilka,Punjab,2024-11-12,16,2024,11,12,43,23.37,49.2,1.51,0.0,13.0,5.0,0.0,7.0,5.714285714285714,13.0
Fazilka,Punjab,2024-11-13,13,2024,11,13,44,23.18,41.86,1.18,0.0,16.0,3.0,6.0,10.666666666666666,8.0,0.0
Fazilka,Punjab,2024-11-14,0,2024,11,14,45,22.16,39.11,1.06,0.0,13.0,13.0,5.0,14.0,9.0,10.0
Fazilka,Punjab,2024-11-15,10,2024,11,15,46,21.9,42.46,1.22,0.0,0.0,16.0,8.0,9.666666666666666,8.285714285714286,2.0
Fazilka,Punjab,2024-11-16,2,2024,11,16,47,21.19,48.8,1.06,0.0,10.0,13.0,5.0,7.666666666666667,8.571428571428571,106.0
Fazilka,Punjab,2024-11-17,106,2024,11,17,48,20.02,45.82,1.63,0.0,2.0,0.0,3.0,4.0,8.142857142857142,120.0
Fazilka,Punjab,2024-11-18,120,2024,11,18,49,19.95,38.76,1.75,0.0,106.0,10.0,13.0,39.333333333333336,22.857142857142858,58.0
Fazilka,Punjab,2024-11-19,58,2024,11,19,50,20.33,31.09,1.45,0.0,120.0,2.0,16.0,76.0,38.142857142857146,16.0
Fazilka,Punjab,2024-11-20,16,2024,11,20,51,20.6,27.86,1.1,0.0,58.0,106.0,13.0,94.66666666666667,44.142857142857146,42.0
Fazilka,Punjab,2024-11-21,42,2024,11,21,52,21.04,25.8,1.0,0.0,16.0,120.0,0.0,64.66666666666667,44.57142857142857,69.0
Fazilka,Punjab,2024-11-22,69,2024,11,22,53,21.91,26.33,1.42,0.0,42.0,58.0,10.0,38.666666666666664,50.57142857142857,32.0
Fazilka,Punjab,2024-11-23,32,2024,11,23,54,22.56,29.31,0.99,0.0,69.0,16.0,2.0,42.333333333333336,59.0,28.0
Fazilka,Punjab,2024-11-24,28,2024,11,24,55,21.38,34.0,1.33,0.0,32.0,42.0,106.0,47.666666666666664,63.285714285714285,27.0
Fazilka,Punjab,2024-11-25,27,2024,11,25,56,18.84,46.06,1.57,0.0,28.0,69.0,120.0,43.0,52.142857142857146,12.0
Fazilka,Punjab,2024-11-26,12,2024,11,26,57,19.36,37.32,1.21,0.0,27.0,32.0,58.0,29.0,38.857142857142854,20.0
Fazilka,Punjab,2024-11-27,20,2024,11,27,58,20.02,32.62,0.95,0.0,12.0,28.0,16.0,22.333333333333332,32.285714285714285,33.0
Fazilka,Punjab,2024-11-28,33,2024,11,28,59,19.95,31.97,1.04,0.0,20.0,27.0,42.0,19.666666666666668,32.857142857142854,17.0
Fazilka,Punjab,2024-11-29,17,2024,11,29,60,19.5,33.92,1.07,0.0,33.0,12.0,69.0,21.666666666666668,31.571428571428573,14.0
Fazilka,Punjab,2024-11-30,14,2024,11,30,61,18.58,38.12,1.48,0.0,17.0,20.0,32.0,23.333333333333332,24.142857142857142,0.0
Fazilka,Punjab,2025-10-01,0,2025,10,1,1,29.21,65.14,1.01,0.0,14.0,33.0,28.0,21.333333333333332,21.571428571428573,0.0
Fazilka,Punjab,2025-10-02,0,2025,10,2,2,28.93,63.51,1.13,0.01,0.0,17.0,27.0,10.333333333333334,17.571428571428573,0.0
Fazilka,Punjab,2025-10-03,0,2025,10,3,3,28.34,69.36,1.17,0.06,0.0,14.0,12.0,4.666666666666667,13.714285714285714,1.0
Fazilka,Punjab,2025-10-04,1,2025,10,4,4,29.15,62.02,0.89,0.01,0.0,0.0,20.0,0.0,12.0,0.0
Fazilka,Punjab,2025-10-05,0,2025,10,5,5,27.56,64.59,1.42,6.04,1.0,0.0,33.0,0.3333333333333333,9.285714285714286,0.0
Fazilka,Punjab,2025-10-06,0,2025,10,6,6,24.61,79.41,1.57,12.07,0.0,0.0,17.0,0.3333333333333333,4.571428571428571,0.0
Fazilka,Punjab,2025-10-07,0,2025,10,7,7,22.42,75.01,2.09,7.59,0.0,1.0,14.0,0.3333333333333333,2.142857142857143,0.0
Fazilka,Punjab,2025-10-08,0,2025,10,8,8,22.0,69.61,1.73,0.06,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
Fazilka,Punjab,2025-10-09,0,2025,10,9,9,23.64,59.2,1.13,0.03,0.0,0.0,0.0,0.0,0.14285714285714285,9.0
Fazilka,Punjab,2025-10-10,9,2025,10,10,10,24.44,56.0,1.05,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0
Fazilka,Punjab,2025-10-11,1,2025,10,11,11,24.61,57.02,1.13,0.0,9.0,0.0,1.0,3.0,1.4285714285714286,0.0
Fazilka,Punjab,2025-10-12,0,2025,10,12,12,25.32,51.56,0.94,0.0,1.0,0.0,0.0,3.3333333333333335,1.4285714285714286,0.0
Fazilka,Punjab,2025-10-13,0,2025,10,13,13,25.69,45.53,0.88,0.0,0.0,9.0,0.0,3.3333333333333335,1.4285714285714286,2.0
Fazilka,Punjab,2025-10-14,2,2025,10,14,14,24.2,49.04,1.12,0.0,0.0,1.0,0.0,0.3333333333333333,1.4285714285714286,0.0
Fazilka,Punjab,2025-10-15,0,2025,10,15,15,24.2,51.51,1.07,0.0,2.0,0.0,0.0,0.6666666666666666,1.7142857142857142,2.0
Fazilka,Punjab,2025-10-16,2,2025,10,16,16,25.43,51.37,0.87,0.0,0.0,0.0,0.0,0.6666666666666666,1.7142857142857142,3.0
Fazilka,Punjab,2025-10-17,3,2025,10,17,17,25.77,55.57,0.91,0.0,2.0,2.0,9.0,1.3333333333333333,2.0,0.0
Fazilka,Punjab,2025-10-18,0,2025,10,18,18,25.4,55.39,0.77,0.0,3.0,0.0,1.0,1.6666666666666667,1.1428571428571428,4.0
Fazilka,Punjab,2025-10-19,4,2025,10,19,19,25.56,52.9,0.98,0.0,0.0,2.0,0.0,1.6666666666666667,1.0,7.0
Fazilka,Punjab,2025-10-20,7,2025,10,20,20,25.29,51.62,1.09,0.0,4.0,3.0,0.0,2.3333333333333335,1.5714285714285714,4.0
Fazilka,Punjab,2025-10-21,4,2025,10,21,21,24.78,49.78,0.99,0.0,7.0,0.0,2.0,3.6666666666666665,2.5714285714285716,2.0
Fazilka,Punjab,2025-10-22,2,2025,10,22,22,24.8,47.2,1.18,0.0,4.0,4.0,0.0,5.0,2.857142857142857,0.0
Fazilka,Punjab,2025-10-23,0,2025,10,23,23,25.53,44.76,0.94,0.0,2.0,7.0,2.0,4.333333333333333,3.142857142857143,4.0
Fazilka,Punjab,2025-10-24,4,2025,10,24,24,24.9,50.79,0.95,0.0,0.0,4.0,3.0,2.0,2.857142857142857,0.0
Fazilka,Punjab,2025-10-25,0,2025,10,25,25,24.35,50.79,1.01,0.0,4.0,2.0,0.0,2.0,3.0,7.0
Fazilka,Punjab,2025-10-26,7,2025,10,26,26,23.64,54.1,1.13,0.0,0.0,0.0,4.0,1.3333333333333333,3.0,1.0
Fazilka,Punjab,2025-10-27,1,2025,10,27,27,23.97,54.03,1.01,0.0,7.0,4.0,7.0,3.6666666666666665,3.4285714285714284,2.0
Fazilka,Punjab,2025-10-28,2,2025,10,28,28,24.0,51.43,0.86,0.0,1.0,0.0,4.0,2.6666666666666665,2.5714285714285716,4.0
Fazilka,Punjab,2025-10-29,4,2025,10,29,29,23.15,54.39,1.14,0.0,2.0,7.0,2.0,3.3333333333333335,2.2857142857142856,5.0
Fazilka,Punjab,2025-10-30,5,2025,10,30,30,23.57,60.84,1.06,0.0,4.0,1.0,0.0,2.3333333333333335,2.5714285714285716,10.0
Fazilka,Punjab,2025-10-31,10,2025,10,31,31,24.48,52.85,1.2,0.0,5.0,2.0,4.0,3.6666666666666665,3.2857142857142856,12.0
Fazilka,Punjab,2025-11-01,12,2025,11,1,32,24.68,46.4,0.92,0.0,10.0,4.0,0.0,6.333333333333333,4.142857142857143,13.0
Fazilka,Punjab,2025-11-02,13,2025,11,2,33,23.91,43.24,1.41,0.0,12.0,5.0,7.0,9.0,5.857142857142857,13.0
Fazilka,Punjab,2025-11-03,13,2025,11,3,34,23.5,38.74,1.41,0.0,13.0,10.0,1.0,11.666666666666666,6.714285714285714,16.0
Fazilka,Punjab,2025-11-04,16,2025,11,4,35,22.39,42.17,1.93,0.0,13.0,12.0,2.0,12.666666666666666,8.428571428571429,18.0
Fazilka,Punjab,2025-11-05,18,2025,11,5,36,19.71,51.84,1.6,0.08,16.0,13.0,4.0,14.0,10.428571428571429,25.0
Fazilka,Punjab,2025-11-06,25,2025,11,6,37,18.13,40.5,1.74,0.0,18.0,13.0,5.0,15.666666666666666,12.428571428571429,20.0
Fazilka,Punjab,2025-11-07,20,2025,11,7,38,19.0,31.23,1.55,0.0,25.0,16.0,10.0,19.666666666666668,15.285714285714286,24.0
Fazilka,Punjab,2025-11-08,24,2025,11,8,39,20.05,30.42,1.16,0.0,20.0,18.0,12.0,21.0,16.714285714285715,46.0
Fazilka,Punjab,2025-11-09,46,2025,11,9,40,19.4,35.81,1.02,0.0,24.0,25.0,13.0,23.0,18.428571428571427,17.0
Fazilka,Punjab,2025-11-10,17,2025,11,10,41,18.79,36.35,1.1,0.0,46.0,20.0,13.0,30.0,23.142857142857142,23.0
Fazilka,Punjab,2025-11-11,23,2025,11,11,42,18.48,38.7,1.03,0.0,17.0,24.0,16.0,29.0,23.714285714285715,14.0
Fazilka,Punjab,2025-11-12,14,2025,11,12,43,19.04,35.85,1.18,0.0,23.0,46.0,18.0,28.666666666666668,24.714285714285715,19.0
Fazilka,Punjab,2025-11-13,19,2025,11,13,44,18.98,34.42,1.01,0.0,14.0,17.0,25.0,18.0,24.142857142857142,29.0
Fazilka,Punjab,2025-11-14,29,2025,11,14,45,18.98,33.25,1.03,0.0,19.0,23.0,20.0,18.666666666666668,23.285714285714285,18.0
Fazilka,Punjab,2025-11-15,18,2025,11,15,46,19.38,29.9,1.26,0.0,29.0,14.0,24.0,20.666666666666668,24.571428571428573,29.0
Fazilka,Punjab,2025-11-16,29,2025,11,16,47,19.35,29.28,1.44,0.0,18.0,19.0,46.0,22.0,23.714285714285715,7.0
Fazilka,Punjab,2025-11-17,7,2025,11,17,48,19.32,29.41,1.33,0.0,29.0,29.0,17.0,25.333333333333332,21.285714285714285,3.0
Fazilka,Punjab,2025-11-18,3,2025,11,18,49,18.25,33.37,1.36,0.0,7.0,18.0,23.0,18.0,19.857142857142858,10.0
Fazilka,Punjab,2025-11-19,10,2025,11,19,50,18.47,38.25,1.04,0.0,3.0,29.0,14.0,13.0,17.0,1.0
Fazilka,Punjab,2025-11-20,1,2025,11,20,51,18.44,39.85,1.03,0.0,10.0,7.0,19.0,6.666666666666667,16.428571428571427,10.0
Fazilka,Punjab,2025-11-21,10,2025,11,21,52,17.27,48.29,1.16,0.0,1.0,3.0,29.0,4.666666666666667,13.857142857142858,4.0
Fazilka,Punjab,2025-11-22,4,2025,11,22,53,17.5,50.31,1.34,0.0,10.0,10.0,18.0,7.0,11.142857142857142,3.0
Fazilka,Punjab,2025-11-23,3,2025,11,23,54,17.06,43.61,1.13,0.0,4.0,1.0,29.0,5.0,9.142857142857142,0.0
Fazilka,Punjab,2025-11-24,0,2025,11,24,55,17.37,37.76,1.13,0.0,3.0,10.0,7.0,5.666666666666667,5.428571428571429,5.0
Fazilka,Punjab,2025-11-25,5,2025,11,25,56,16.6,37.13,1.32,0.0,0.0,4.0,3.0,2.3333333333333335,4.428571428571429,1.0
Fazilka,Punjab,2025-11-26,1,2025,11,26,57,16.25,34.56,0.98,0.0,5.0,3.0,10.0,2.6666666666666665,4.714285714285714,4.0
Fazilka,Punjab,2025-11-27,4,2025,11,27,58,14.89,40.46,1.39,0.0,1.0,0.0,1.0,2.0,3.4285714285714284,2.0
Fazilka,Punjab,2025-11-28,2,2025,11,28,59,15.25,42.57,1.32,0.0,4.0,5.0,10.0,3.3333333333333335,3.857142857142857,0.0
Fazilka,Punjab,2025-11-29,0,2025,11,29,60,15.41,36.38,1.3,0.0,2.0,1.0,4.0,2.3333333333333335,2.7142857142857144,5.0
Ferozepur,Punjab,2023-10-08,7,2023,10,8,8,27.56,60.81,1.36,0.0,8.0,8.0,1.0,7.0,5.571428571428571,3.0
Ferozepur,Punjab,2023-10-09,3,2023,10,9,9,27.38,63.79,1.36,2.2,7.0,5.0,8.0,6.666666666666667,6.428571428571429,3.0
Ferozepur,Punjab,2023-10-10,3,2023,10,10,10,25.19,72.73,1.62,11.37,3.0,8.0,4.0,6.0,5.714285714285714,13.0
Ferozepur,Punjab,2023-10-11,13,2023,10,11,11,25.73,56.89,1.06,0.0,3.0,7.0,5.0,4.333333333333333,5.571428571428571,10.0
Ferozepur,Punjab,2023-10-12,10,2023,10,12,12,24.65,54.17,1.15,0.0,13.0,3.0,8.0,6.333333333333333,6.714285714285714,8.0
Ferozepur,Punjab,2023-10-13,8,2023,10,13,13,25.03,57.35,1.4,0.0,10.0,3.0,5.0,8.666666666666666,7.0,12.0
Ferozepur,Punjab,2023-10-14,12,2023,10,14,14,24.8,64.19,1.77,18.45,8.0,13.0,8.0,10.333333333333334,7.428571428571429,0.0
Ferozepur,Punjab,2023-10-15,0,2023,10,15,15,23.58,69.82,1.2,2.65,12.0,10.0,7.0,10.0,8.0,0.0
Ferozepur,Punjab,2023-10-16,0,2023,10,16,16,22.68,76.23,1.5,19.95,0.0,8.0,3.0,6.666666666666667,7.0,0.0
Ferozepur,Punjab,2023-10-17,0,2023,10,17,17,20.99,82.65,1.51,8.87,0.0,12.0,3.0,4.0,6.571428571428571,11.0
Ferozepur,Punjab,2023-10-18,11,2023,10,18,18,20.65,73.41,1.43,0.0,0.0,0.0,13.0,0.0,6.142857142857143,14.0
Ferozepur,Punjab,2023-10-19,14,2023,10,19,19,21.87,61.58,0.79,0.0,11.0,0.0,10.0,3.6666666666666665,5.857142857142857,24.0
Ferozepur,Punjab,2023-10-20,24,2023,10,20,20,21.83,63.97,0.89,0.0,14.0,0.0,8.0,8.333333333333334,6.428571428571429,45.0
Ferozepur,Punjab,2023-10-21,45,2023,10,21,21,22.51,63.35,1.01,0.0,24.0,11.0,12.0,16.333333333333332,8.714285714285714,9.0
Ferozepur,Punjab,2023-10-22,9,2023,10,22,22,21.91,67.86,1.13,1.13,45.0,14.0,0.0,27.666666666666668,13.428571428571429,49.0
Ferozepur,Punjab,2023-10-23,49,2023,10,23,23,22.26,68.3,1.15,0.0,9.0,24.0,0.0,26.0,14.714285714285714,74.0
Ferozepur,Punjab,2023-10-24,74,2023,10,24,24,22.96,65.1,1.04,0.0,49.0,45.0,0.0,34.333333333333336,21.714285714285715,64.0
Ferozepur,Punjab,2023-10-25,64,2023,10,25,25,23.42,57.46,1.05,0.0,74.0,9.0,11.0,44.0,32.285714285714285,145.0
Ferozepur,Punjab,2023-10-26,145,2023,10,26,26,23.85,50.16,0.92,0.0,64.0,49.0,14.0,62.333333333333336,39.857142857142854,109.0
Ferozepur,Punjab,2023-10-27,109,2023,10,27,27,23.18,52.52,1.07,0.0,145.0,74.0,24.0,94.33333333333333,58.57142857142857,93.0
Ferozepur,Punjab,2023-10-28,93,2023,10,28,28,22.96,59.25,1.16,0.0,109.0,64.0,45.0,106.0,70.71428571428571,297.0
Ferozepur,Punjab,2023-10-29,297,2023,10,29,29,23.21,63.38,1.21,0.0,93.0,145.0,9.0,115.66666666666667,77.57142857142857,173.0
Ferozepur,Punjab,2023-10-30,173,2023,10,30,30,22.41,67.39,1.34,0.0,297.0,109.0,49.0,166.33333333333334,118.71428571428571,334.0
Ferozepur,Punjab,2023-10-31,334,2023,10,31,31,22.23,66.97,1.11,0.0,173.0,93.0,74.0,187.66666666666666,136.42857142857142,279.0
Ferozepur,Punjab,2023-11-01,279,2023,11,1,32,22.81,63.99,1.01,0.0,334.0,297.0,64.0,268.0,173.57142857142858,208.0
Ferozepur,Punjab,2023-11-02,208,2023,11,2,33,22.88,67.48,0.94,0.0,279.0,173.0,145.0,262.0,204.28571428571428,317.0
Ferozepur,Punjab,2023-11-03,317,2023,11,3,34,21.93,73.45,0.89,0.0,208.0,334.0,109.0,273.6666666666667,213.28571428571428,270.0
Ferozepur,Punjab,2023-11-04,270,2023,11,4,35,22.22,64.89,1.03,0.0,317.0,279.0,93.0,268.0,243.0,591.0
Ferozepur,Punjab,2023-11-05,591,2023,11,5,36,22.37,53.84,0.85,0.0,270.0,208.0,297.0,265.0,268.2857142857143,264.0
Ferozepur,Punjab,2023-11-06,264,2023,11,6,37,20.78,60.56,1.4,0.0,591.0,317.0,173.0,392.6666666666667,310.2857142857143,365.0
Ferozepur,Punjab,2023-11-07,365,2023,11,7,38,21.33,66.34,0.86,0.0,264.0,270.0,334.0,375.0,323.2857142857143,170.0
Ferozepur,Punjab,2023-11-08,170,2023,11,8,39,22.1,65.62,0.96,0.0,365.0,591.0,279.0,406.6666666666667,327.7142857142857,181.0
Ferozepur,Punjab,2023-11-09,181,2023,11,9,40,22.97,59.87,0.88,0.0,170.0,264.0,208.0,266.3333333333333,312.14285714285717,1.0
Ferozepur,Punjab,2023-11-10,1,2023,11,10,41,18.26,81.22,1.72,10.33,181.0,365.0,317.0,238.66666666666666,308.2857142857143,0.0
Ferozepur,Punjab,2023-11-11,0,2023,11,11,42,18.8,74.32,1.0,0.01,1.0,170.0,270.0,117.33333333333333,263.14285714285717,37.0
Ferozepur,Punjab,2023-11-12,37,2023,11,12,43,19.78,61.23,1.13,0.0,0.0,181.0,591.0,60.666666666666664,224.57142857142858,141.0
Ferozepur,Punjab,2023-11-13,141,2023,11,13,44,19.12,55.58,1.07,0.0,37.0,1.0,264.0,12.666666666666666,145.42857142857142,321.0
Ferozepur,Punjab,2023-11-14,321,2023,11,14,45,19.01,54.53,1.12,0.0,141.0,0.0,365.0,59.333333333333336,127.85714285714286,285.0
