date,state,district,latitude,longitude,T2M,RH2M,WS2M,PRECTOTCORR
2025-04-23,Punjab,Sri Muktsar Sahib,30.2867161417038,74.52622342534394,32.14,10.67,1.5,0.0
2025-04-23,Punjab,Tarn Taran,31.321239581691398,74.84163356037237,31.41,18.77,1.54,0.0
2025-04-24,Haryana,Ambala,30.343438108912817,76.95024921469127,30.82,17.04,2.13,0.0
2025-04-24,Haryana,Bhiwani,28.73219288472609,75.89337821950218,32.84,9.33,2.06,0.0
2025-04-24,Haryana,Charkhi Dadri,28.600107403877978,76.11252943314335,33.28,7.61,1.95,0.0
2025-04-24,Haryana,Faridabad,28.357120662974943,77.32652466206271,33.22,6.93,1.51,0.0
2025-04-24,Haryana,Fatehabad,29.535920901544625,75.57529013938226,33.46,7.2,1.5,0.0
2025-04-24,Haryana,Gurugram,28.37015524993778,76.94146217624308,33.4,6.86,1.7,0.0
2025-04-24,Haryana,Hisar,29.239590948148248,75.81763293528249,33.41,7.9,1.67,0.0
2025-04-24,Haryana,Jhajjar,28.59801797300188,76.65110859741466,33.4,6.86,1.7,0.0
2025-04-24,Haryana,Jind,29.437717022786757,76.27614551401206,32.87,8.43,1.56,0.0
2025-04-24,Haryana,Kaithal,29.85338633918043,76.46879317699411,32.78,11.44,1.5,0.0
2025-04-24,Haryana,Karnal,29.704818373204336,76.91565469449591,32.34,10.77,1.67,0.0
2025-04-24,Haryana,Kurukshetra,30.060670122952907,76.7631052787682,32.45,13.61,1.8,0.0
2025-04-24,Haryana,Mahendragarh,28.13306603907548,76.16809085698935,32.77,7.76,2.35,0.0
2025-04-24,Haryana,Nuh,27.994038226060827,77.0415066894139,33.04,6.81,2.07,0.0
2025-04-24,Haryana,Palwal,28.059881010119238,77.32236384154979,33.17,6.34,1.62,0.0
2025-04-24,Haryana,Panchkula,30.699534905048324,76.98763552598416,30.82,17.04,2.13,0.0
2025-04-24,Haryana,Panipat,29.34200687791469,76.88923900130017,32.34,10.77,1.67,0.0
2025-04-24,Haryana,Rewari,28.218052063163164,76.58132633069286,33.04,6.81,2.07,0.0
2025-04-24,Haryana,Rohtak,28.890391271768912,76.58711212346486,33.03,7.8,1.6,0.0
2025-04-24,Haryana,Sirsa,29.607701636133694,74.90219049734955,33.61,7.04,1.35,0.0
2025-04-24,Haryana,Sonipat,29.04144661205219,76.92269022620889,33.03,7.8,1.6,0.0
2025-04-24,Haryana,Yamunanagar,30.21596046306505,77.32593352712522,31.29,19.26,2.17,0.0
2025-04-24,Punjab,Amritsar,31.768348175268173,74.83152910633842,31.41,19.56,1.47,0.0
2025-04-24,Punjab,Barnala,30.371680221986,75.50398867541129,33.0,12.9,1.26,0.0
2025-04-24,Punjab,Bathinda,30.17871971019124,75.04726349831094,33.61,7.8,1.29,0.0
2025-04-24,Punjab,Faridkot,30.601450692214996,74.7950175816776,33.28,11.03,1.0,0.0
2025-04-24,Punjab,Fatehgarh Sahib,30.66340418174693,76.38030000408074,32.69,14.04,1.67,0.0
2025-04-24,Punjab,Fazilka,30.31980391667596,74.12171938317266,33.12,10.14,0.94,0.0
2025-04-24,Punjab,Ferozepur,30.87509200657761,74.65246116977548,32.52,13.17,1.02,0.0
2025-04-24,Punjab,Gurdaspur,31.9037264151506,75.2275586781716,31.41,19.56,1.47,0.0
2025-04-24,Punjab,Hoshiarpur,31.609219596154738,75.84642415551608,31.49,20.66,1.56,0.0
2025-04-24,Punjab,Jalandhar,31.29216013175042,75.56799015005336,31.49,20.66,1.56,0.0
2025-04-24,Punjab,Kapurthala,31.385696002099188,75.30507242617082,32.04,17.28,1.28,0.0
2025-04-24,Punjab,Ludhiana,30.7894070063378,75.8269723540071,32.41,16.65,1.39,0.0
2025-04-24,Punjab,Malerkotla,30.53539665453949,75.90930476301081,33.0,12.9,1.26,0.0
2025-04-24,Punjab,Mansa,29.87609304897272,75.48897114252104,33.22,8.93,1.4,0.0
2025-04-24,Punjab,Moga,30.78789813490662,75.15948622899586,32.78,14.57,1.04,0.0
2025-04-24,Punjab,Pathankot,32.30240743677128,75.65917183518236,24.41,30.77,1.69,0.04
2025-04-24,Punjab,Patiala,30.209446568832767,76.3401900977164,32.78,11.44,1.5,0.0
2025-04-24,Punjab,Rupnagar,31.091852137104816,76.52884261538372,31.63,17.99,1.88,0.0
2025-04-24,Punjab,S A S Nagar,30.648369118470583,76.74153537716319,30.82,17.04,2.13,0.0
2025-04-24,Punjab,Sangrur,30.13610603133042,75.85318872676024,33.22,8.93,1.4,0.0
2025-04-24,Punjab,Shahid Bhagat Singh Nagar,31.1269689351848,76.15989883059602,31.63,17.99,1.88,0.0
2025-04-24,Punjab,Sri Muktsar Sahib,30.2867161417038,74.52622342534394,33.12,10.14,0.94,0.0
2025-04-24,Punjab,Tarn Taran,31.321239581691398,74.84163356037237,32.04,17.28,1.28,0.0
2025-04-25,Haryana,Ambala,30.343438108912817,76.95024921469127,31.55,14.37,2.34,0.0
2025-04-25,Haryana,Bhiwani,28.73219288472609,75.89337821950218,34.32,10.11,2.0,0.0
2025-04-25,Haryana,Charkhi Dadri,28.600107403877978,76.11252943314335,34.0,9.55,2.07,0.0
2025-04-25,Haryana,Faridabad,28.357120662974943,77.32652466206271,33.22,8.1,1.74,0.0
2025-04-25,Haryana,Fatehabad,29.535920901544625,75.57529013938226,33.82,10.08,1.74,0.0
2025-04-25,Haryana,Gurugram,28.37015524993778,76.94146217624308,33.57,8.86,1.82,0.0
2025-04-25,Haryana,Hisar,29.239590948148248,75.81763293528249,34.73,8.99,1.67,0.0
2025-04-25,Haryana,Jhajjar,28.59801797300188,76.65110859741466,33.57,8.86,1.82,0.0
2025-04-25,Haryana,Jind,29.437717022786757,76.27614551401206,33.04,11.14,1.9,0.0
2025-04-25,Haryana,Kaithal,29.85338633918043,76.46879317699411,33.05,12.06,1.98,0.0
2025-04-25,Haryana,Karnal,29.704818373204336,76.91565469449591,32.73,11.39,2.04,0.0
2025-04-25,Haryana,Kurukshetra,30.060670122952907,76.7631052787682,32.71,12.55,2.04,0.0
2025-04-25,Haryana,Mahendragarh,28.13306603907548,76.16809085698935,33.71,9.64,2.65,0.0
2025-04-25,Haryana,Nuh,27.994038226060827,77.0415066894139,33.58,9.21,2.34,0.0
2025-04-25,Haryana,Palwal,28.059881010119238,77.32236384154979,33.66,7.8,1.93,0.0
2025-04-25,Haryana,Panchkula,30.699534905048324,76.98763552598416,31.55,14.37,2.34,0.0
2025-04-25,Haryana,Panipat,29.34200687791469,76.88923900130017,32.73,11.39,2.04,0.0
2025-04-25,Haryana,Rewari,28.218052063163164,76.58132633069286,33.58,9.21,2.34,0.0
2025-04-25,Haryana,Rohtak,28.890391271768912,76.58711212346486,33.4,9.17,1.87,0.0
2025-04-25,Haryana,Sirsa,29.607701636133694,74.90219049734955,34.49,9.0,1.66,0.0
2025-04-25,Haryana,Sonipat,29.04144661205219,76.92269022620889,33.4,9.17,1.87,0.0
2025-04-25,Haryana,Yamunanagar,30.21596046306505,77.32593352712522,31.64,16.09,2.14,0.0
2025-04-25,Punjab,Amritsar,31.768348175268173,74.83152910633842,31.94,18.02,1.82,0.02
2025-04-25,Punjab,Barnala,30.371680221986,75.50398867541129,33.51,11.89,2.07,0.0
2025-04-25,Punjab,Bathinda,30.17871971019124,75.04726349831094,34.15,10.16,1.67,0.0
2025-04-25,Punjab,Faridkot,30.601450692214996,74.7950175816776,33.71,11.53,1.91,0.0
2025-04-25,Punjab,Fatehgarh Sahib,30.66340418174693,76.38030000408074,33.4,12.03,2.18,0.0
2025-04-25,Punjab,Fazilka,30.31980391667596,74.12171938317266,33.76,11.7,1.61,0.0
2025-04-25,Punjab,Ferozepur,30.87509200657761,74.65246116977548,33.32,13.44,1.82,0.0
2025-04-25,Punjab,Gurdaspur,31.9037264151506,75.2275586781716,31.94,18.02,1.82,0.02
2025-04-25,Punjab,Hoshiarpur,31.609219596154738,75.84642415551608,31.69,19.07,2.19,0.0
2025-04-25,Punjab,Jalandhar,31.29216013175042,75.56799015005336,31.69,19.07,2.19,0.0
2025-04-25,Punjab,Kapurthala,31.385696002099188,75.30507242617082,32.51,16.55,1.96,0.0
2025-04-25,Punjab,Ludhiana,30.7894070063378,75.8269723540071,32.85,14.46,2.27,0.0
2025-04-25,Punjab,Malerkotla,30.53539665453949,75.90930476301081,33.51,11.89,2.07,0.0
2025-04-25,Punjab,Mansa,29.87609304897272,75.48897114252104,33.63,11.1,1.85,0.0
2025-04-25,Punjab,Moga,30.78789813490662,75.15948622899586,33.25,13.63,2.04,0.0
2025-04-25,Punjab,Pathankot,32.30240743677128,75.65917183518236,24.59,28.9,1.82,0.12
2025-04-25,Punjab,Patiala,30.209446568832767,76.3401900977164,33.05,12.06,1.98,0.0
2025-04-25,Punjab,Rupnagar,31.091852137104816,76.52884261538372,32.2,15.63,2.48,0.0
2025-04-25,Punjab,S A S Nagar,30.648369118470583,76.74153537716319,31.55,14.37,2.34,0.0
2025-04-25,Punjab,Sangrur,30.13610603133042,75.85318872676024,33.63,11.1,1.85,0.0
2025-04-25,Punjab,Shahid Bhagat Singh Nagar,31.1269689351848,76.15989883059602,32.2,15.63,2.48,0.0
2025-04-25,Punjab,Sri Muktsar Sahib,30.2867161417038,74.52622342534394,33.76,11.7,1.61,0.0
2025-04-25,Punjab,Tarn Taran,31.321239581691398,74.84163356037237,32.51,16.55,1.96,0.0
2025-04-26,Haryana,Ambala,30.343438108912817,76.95024921469127,31.9,12.4,2.78,0.0
2025-04-26,Haryana,Bhiwani,28.73219288472609,75.89337821950218,34.33,10.6,0.82,0.0
2025-04-26,Haryana,Charkhi Dadri,28.600107403877978,76.11252943314335,33.85,9.99,1.37,0.0
2025-04-26,Haryana,Faridabad,28.357120662974943,77.32652466206271,34.22,9.49,1.56,0.0
2025-04-26,Haryana,Fatehabad,29.535920901544625,75.57529013938226,34.2,9.96,1.47,0.0
2025-04-26,Haryana,Gurugram,28.37015524993778,76.94146217624308,33.48,9.97,1.72,0.0
2025-04-26,Haryana,Hisar,29.239590948148248,75.81763293528249,34.07,10.63,1.43,0.0
2025-04-26,Haryana,Jhajjar,28.59801797300188,76.65110859741466,33.48,9.97,1.72,0.0
2025-04-26,Haryana,Jind,29.437717022786757,76.27614551401206,34.03,9.55,1.26,0.0
2025-04-26,Haryana,Kaithal,29.85338633918043,76.46879317699411,33.92,10.09,2.19,0.0
2025-04-26,Haryana,Karnal,29.704818373204336,76.91565469449591,33.83,9.4,1.34,0.0
2025-04-26,Haryana,Kurukshetra,30.060670122952907,76.7631052787682,33.4,9.85,2.23,0.0
2025-04-26,Haryana,Mahendragarh,28.13306603907548,76.16809085698935,33.34,10.26,1.47,0.0
2025-04-26,Haryana,Nuh,27.994038226060827,77.0415066894139,33.78,9.24,1.53,0.0
2025-04-26,Haryana,Palwal,28.059881010119238,77.32236384154979,34.84,8.56,1.61,0.0
2025-04-26,Haryana,Panchkula,30.699534905048324,76.98763552598416,31.9,12.4,2.78,0.0
2025-04-26,Haryana,Panipat,29.34200687791469,76.88923900130017,33.83,9.4,1.34,0.0
2025-04-26,Haryana,Rewari,28.218052063163164,76.58132633069286,33.78,9.24,1.53,0.0
2025-04-26,Haryana,Rohtak,28.890391271768912,76.58711212346486,33.69,9.78,0.98,0.0
2025-04-26,Haryana,Sirsa,29.607701636133694,74.90219049734955,34.33,10.36,1.92,0.0
2025-04-26,Haryana,Sonipat,29.04144661205219,76.92269022620889,33.69,9.78,0.98,0.0
2025-04-26,Haryana,Yamunanagar,30.21596046306505,77.32593352712522,32.17,13.5,2.3,0.0
2025-04-26,Punjab,Amritsar,31.768348175268173,74.83152910633842,31.76,16.79,2.47,0.0
2025-04-26,Punjab,Barnala,30.371680221986,75.50398867541129,33.93,11.66,2.52,0.0
2025-04-26,Punjab,Bathinda,30.17871971019124,75.04726349831094,34.49,10.61,1.65,0.0
2025-04-26,Punjab,Faridkot,30.601450692214996,74.7950175816776,34.46,11.01,2.08,0.0
2025-04-26,Punjab,Fatehgarh Sahib,30.66340418174693,76.38030000408074,33.59,11.3,2.8,0.0
2025-04-26,Punjab,Fazilka,30.31980391667596,74.12171938317266,34.47,11.0,1.68,0.0
2025-04-26,Punjab,Ferozepur,30.87509200657761,74.65246116977548,34.19,11.6,1.9,0.0
2025-04-26,Punjab,Gurdaspur,31.9037264151506,75.2275586781716,31.76,16.79,2.47,0.0
2025-04-26,Punjab,Hoshiarpur,31.609219596154738,75.84642415551608,32.08,17.43,2.79,0.0
2025-04-26,Punjab,Jalandhar,31.29216013175042,75.56799015005336,32.08,17.43,2.79,0.0
2025-04-26,Punjab,Kapurthala,31.385696002099188,75.30507242617082,32.97,14.28,2.48,0.0
2025-04-26,Punjab,Ludhiana,30.7894070063378,75.8269723540071,33.43,13.28,2.74,0.0
2025-04-26,Punjab,Malerkotla,30.53539665453949,75.90930476301081,33.93,11.66,2.52,0.0
2025-04-26,Punjab,Mansa,29.87609304897272,75.48897114252104,34.23,10.58,1.95,0.0
2025-04-26,Punjab,Moga,30.78789813490662,75.15948622899586,34.1,11.83,2.37,0.0
2025-04-26,Punjab,Pathankot,32.30240743677128,75.65917183518236,24.42,28.88,2.13,0.0
2025-04-26,Punjab,Patiala,30.209446568832767,76.3401900977164,33.92,10.09,2.19,0.0
2025-04-26,Punjab,Rupnagar,31.091852137104816,76.52884261538372,32.45,14.89,2.83,0.0
2025-04-26,Punjab,S A S Nagar,30.648369118470583,76.74153537716319,31.9,12.4,2.78,0.0
2025-04-26,Punjab,Sangrur,30.13610603133042,75.85318872676024,34.23,10.58,1.95,0.0
2025-04-26,Punjab,Shahid Bhagat Singh Nagar,31.1269689351848,76.15989883059602,32.45,14.89,2.83,0.0
2025-04-26,Punjab,Sri Muktsar Sahib,30.2867161417038,74.52622342534394,34.47,11.0,1.68,0.0
2025-04-26,Punjab,Tarn Taran,31.321239581691398,74.84163356037237,32.97,14.28,2.48,0.0
2025-04-27,Haryana,Ambala,30.343438108912817,76.95024921469127,31.99,14.38,1.57,0.0
2025-04-27,Haryana,Bhiwani,28.73219288472609,75.89337821950218,34.55,12.23,1.19,0.0
2025-04-27,Haryana,Charkhi Dadri,28.600107403877978,76.11252943314335,34.2,11.93,0.92,0.0
2025-04-27,Haryana,Faridabad,28.357120662974943,77.32652466206271,33.14,12.17,1.26,0.0
2025-04-27,Haryana,Fatehabad,29.535920901544625,75.57529013938226,34.99,11.5,1.61,0.0
2025-04-27,Haryana,Gurugram,28.37015524993778,76.94146217624308,33.73,11.73,1.02,0.0
2025-04-27,Haryana,Hisar,29.239590948148248,75.81763293528249,34.93,12.06,1.67,0.0
2025-04-27,Haryana,Jhajjar,28.59801797300188,76.65110859741466,33.73,11.73,1.02,0.0
2025-04-27,Haryana,Jind,29.437717022786757,76.27614551401206,34.85,11.92,0.97,0.0
2025-04-27,Haryana,Kaithal,29.85338633918043,76.46879317699411,34.29,12.38,0.94,0.0
2025-04-27,Haryana,Karnal,29.704818373204336,76.91565469449591,33.17,12.28,1.18,0.0
2025-04-27,Haryana,Kurukshetra,30.060670122952907,76.7631052787682,32.92,12.62,1.01,0.0
2025-04-27,Haryana,Mahendragarh,28.13306603907548,76.16809085698935,33.33,13.56,1.07,0.0
2025-04-27,Haryana,Nuh,27.994038226060827,77.0415066894139,33.36,13.31,1.16,0.0
2025-04-27,Haryana,Palwal,28.059881010119238,77.32236384154979,33.41,12.82,1.33,0.0
2025-04-27,Haryana,Panchkula,30.699534905048324,76.98763552598416,31.99,14.38,1.57,0.0
2025-04-27,Haryana,Panipat,29.34200687791469,76.88923900130017,33.17,12.28,1.18,0.0
2025-04-27,Haryana,Rewari,28.218052063163164,76.58132633069286,33.36,13.31,1.16,0.0
2025-04-27,Haryana,Rohtak,28.890391271768912,76.58711212346486,33.55,11.86,1.3,0.0
2025-04-27,Haryana,Sirsa,29.607701636133694,74.90219049734955,34.79,11.37,1.74,0.0
2025-04-27,Haryana,Sonipat,29.04144661205219,76.92269022620889,33.55,11.86,1.3,0.0
2025-04-27,Haryana,Yamunanagar,30.21596046306505,77.32593352712522,31.84,14.88,1.81,0.0
2025-04-27,Punjab,Amritsar,31.768348175268173,74.83152910633842,32.34,18.15,1.05,0.0
2025-04-27,Punjab,Barnala,30.371680221986,75.50398867541129,33.63,13.43,1.38,0.0
2025-04-27,Punjab,Bathinda,30.17871971019124,75.04726349831094,34.37,11.77,1.5,0.0
2025-04-27,Punjab,Faridkot,30.601450692214996,74.7950175816776,33.85,12.76,1.38,0.0
2025-04-27,Punjab,Fatehgarh Sahib,30.66340418174693,76.38030000408074,33.5,12.9,1.4,0.0
2025-04-27,Punjab,Fazilka,30.31980391667596,74.12171938317266,33.95,12.19,1.35,0.0
2025-04-27,Punjab,Ferozepur,30.87509200657761,74.65246116977548,33.61,13.0,1.39,0.0
2025-04-27,Punjab,Gurdaspur,31.9037264151506,75.2275586781716,32.34,18.15,1.05,0.0
2025-04-27,Punjab,Hoshiarpur,31.609219596154738,75.84642415551608,31.77,19.69,1.52,0.0
2025-04-27,Punjab,Jalandhar,31.29216013175042,75.56799015005336,31.77,19.69,1.52,0.0
2025-04-27,Punjab,Kapurthala,31.385696002099188,75.30507242617082,32.85,16.7,1.15,0.0
2025-04-27,Punjab,Ludhiana,30.7894070063378,75.8269723540071,32.86,15.33,1.44,0.0
2025-04-27,Punjab,Malerkotla,30.53539665453949,75.90930476301081,33.63,13.43,1.38,0.0
2025-04-27,Punjab,Mansa,29.87609304897272,75.48897114252104,34.37,12.08,1.46,0.0
2025-04-27,Punjab,Moga,30.78789813490662,75.15948622899586,33.43,14.24,1.35,0.0
2025-04-27,Punjab,Pathankot,32.30240743677128,75.65917183518236,24.94,30.73,1.74,0.0
2025-04-27,Punjab,Patiala,30.209446568832767,76.3401900977164,34.29,12.38,0.94,0.0
2025-04-27,Punjab,Rupnagar,31.091852137104816,76.52884261538372,32.32,16.05,1.84,0.0
2025-04-27,Punjab,S A S Nagar,30.648369118470583,76.74153537716319,31.99,14.38,1.57,0.0
2025-04-27,Punjab,Sangrur,30.13610603133042,75.85318872676024,34.37,12.08,1.46,0.0
2025-04-27,Punjab,Shahid Bhagat Singh Nagar,31.1269689351848,76.15989883059602,32.32,16.05,1.84,0.0
2025-04-27,Punjab,Sri Muktsar Sahib,30.2867161417038,74.52622342534394,33.95,12.19,1.35,0.0
2025-04-27,Punjab,Tarn Taran,31.321239581691398,74.84163356037237,32.85,16.7,1.15,0.0
2025-04-28,Haryana,Ambala,30.343438108912817,76.95024921469127,31.77,16.65,2.34,0.0
2025-04-28,Haryana,Bhiwani,28.73219288472609,75.89337821950218,34.54,11.95,1.34,0.0
2025-04-28,Haryana,Charkhi Dadri,28.600107403877978,76.11252943314335,33.91,13.73,1.63,0.0
2025-04-28,Haryana,Faridabad,28.357120662974943,77.32652466206271,32.68,15.72,2.86,0.0
2025-04-28,Haryana,Fatehabad,29.535920901544625,75.57529013938226,33.88,12.41,1.92,0.0
2025-04-28,Haryana,Gurugram,28.37015524993778,76.94146217624308,33.09,15.07,2.68,0.0
2025-04-28,Haryana,Hisar,29.239590948148248,75.81763293528249,34.46,12.07,1.59,0.0
2025-04-28,Haryana,Jhajjar,28.59801797300188,76.65110859741466,33.09,15.07,2.68,0.0
2025-04-28,Haryana,Jind,29.437717022786757,76.27614551401206,33.19,13.94,2.19,0.0
2025-04-28,Haryana,Kaithal,29.85338633918043,76.46879317699411,33.13,13.94,2.43,0.0
2025-04-28,Haryana,Karnal,29.704818373204336,76.91565469449591,32.61,15.37,2.74,0.0
2025-04-28,Haryana,Kurukshetra,30.060670122952907,76.7631052787682,32.61,15.26,2.65,0.0
2025-04-28,Haryana,Mahendragarh,28.13306603907548,76.16809085698935,33.45,14.24,1.84,0.0
2025-04-28,Haryana,Nuh,27.994038226060827,77.0415066894139,33.24,14.86,2.68,0.0
2025-04-28,Haryana,Palwal,28.059881010119238,77.32236384154979,33.02,15.21,2.89,0.0
2025-04-28,Haryana,Panchkula,30.699534905048324,76.98763552598416,31.77,16.65,2.34,0.0
2025-04-28,Haryana,Panipat,29.34200687791469,76.88923900130017,32.61,15.37,2.74,0.0
2025-04-28,Haryana,Rewari,28.218052063163164,76.58132633069286,33.24,14.86,2.68,0.0
2025-04-28,Haryana,Rohtak,28.890391271768912,76.58711212346486,32.87,15.3,2.75,0.0
2025-04-28,Haryana,Sirsa,29.607701636133694,74.90219049734955,34.41,11.5,1.72,0.0
2025-04-28,Haryana,Sonipat,29.04144661205219,76.92269022620889,32.87,15.3,2.75,0.0
2025-04-28,Haryana,Yamunanagar,30.21596046306505,77.32593352712522,31.8,18.15,2.48,0.0
2025-04-28,Punjab,Amritsar,31.768348175268173,74.83152910633842,34.0,16.47,1.22,0.0
2025-04-28,Punjab,Barnala,30.371680221986,75.50398867541129,33.95,12.81,1.76,0.0
2025-04-28,Punjab,Bathinda,30.17871971019124,75.04726349831094,34.64,11.31,1.62,0.0
2025-04-28,Punjab,Faridkot,30.601450692214996,74.7950175816776,34.93,11.06,1.26,0.0
2025-04-28,Punjab,Fatehgarh Sahib,30.66340418174693,76.38030000408074,33.35,13.73,2.48,0.0
2025-04-28,Punjab,Fazilka,30.31980391667596,74.12171938317266,35.62,9.59,1.1,0.0
2025-04-28,Punjab,Ferozepur,30.87509200657761,74.65246116977548,35.39,9.81,1.03,0.0
2025-04-28,Punjab,Gurdaspur,31.9037264151506,75.2275586781716,34.0,16.47,1.22,0.0
2025-04-28,Punjab,Hoshiarpur,31.609219596154738,75.84642415551608,33.63,16.99,1.61,0.0
2025-04-28,Punjab,Jalandhar,31.29216013175042,75.56799015005336,33.63,16.99,1.61,0.0
2025-04-28,Punjab,Kapurthala,31.385696002099188,75.30507242617082,34.73,13.23,1.19,0.0
2025-04-28,Punjab,Ludhiana,30.7894070063378,75.8269723540071,34.24,13.07,1.59,0.0
2025-04-28,Punjab,Malerkotla,30.53539665453949,75.90930476301081,33.95,12.81,1.76,0.0
2025-04-28,Punjab,Mansa,29.87609304897272,75.48897114252104,33.84,12.68,1.99,0.0
2025-04-28,Punjab,Moga,30.78789813490662,75.15948622899586,35.07,11.14,1.1,0.0
2025-04-28,Punjab,Pathankot,32.30240743677128,75.65917183518236,26.62,29.3,1.85,0.0
2025-04-28,Punjab,Patiala,30.209446568832767,76.3401900977164,33.13,13.94,2.43,0.0
2025-04-28,Punjab,Rupnagar,31.091852137104816,76.52884261538372,33.24,15.44,2.16,0.0
2025-04-28,Punjab,S A S Nagar,30.648369118470583,76.74153537716319,31.77,16.65,2.34,0.0
2025-04-28,Punjab,Sangrur,30.13610603133042,75.85318872676024,33.84,12.68,1.99,0.0
2025-04-28,Punjab,Shahid Bhagat Singh Nagar,31.1269689351848,76.15989883059602,33.24,15.44,2.16,0.0
2025-04-28,Punjab,Sri Muktsar Sahib,30.2867161417038,74.52622342534394,35.62,9.59,1.1,0.0
2025-04-28,Punjab,Tarn Taran,31.321239581691398,74.84163356037237,34.73,13.23,1.19,0.0
2025-04-29,Haryana,Ambala,30.343438108912817,76.95024921469127,29.62,23.15,2.79,0.0
2025-04-29,Haryana,Bhiwani,28.73219288472609,75.89337821950218,32.74,17.33,3.34,0.0
2025-04-29,Haryana,Charkhi Dadri,28.600107403877978,76.11252943314335,32.08,18.69,3.45,0.0
2025-04-29,Haryana,Faridabad,28.357120662974943,77.32652466206271,30.9,23.65,3.14,0.0
2025-04-29,Haryana,Fatehabad,29.535920901544625,75.57529013938226,32.4,17.24,3.14,0.0
2025-04-29,Haryana,Gurugram,28.37015524993778,76.94146217624308,31.38,21.13,3.3,0.0
2025-04-29,Haryana,Hisar,29.239590948148248,75.81763293528249,32.61,17.66,3.34,0.0
2025-04-29,Haryana,Jhajjar,28.59801797300188,76.65110859741466,31.38,21.13,3.3,0.0
2025-04-29,Haryana,Jind,29.437717022786757,76.27614551401206,31.53,19.39,3.33,0.0
2025-04-29,Haryana,Kaithal,29.85338633918043,76.46879317699411,31.38,19.62,3.34,0.0
2025-04-29,Haryana,Karnal,29.704818373204336,76.91565469449591,30.78,22.15,3.25,0.0
2025-04-29,Haryana,Kurukshetra,30.060670122952907,76.7631052787682,30.49,22.21,3.19,0.0
2025-04-29,Haryana,Mahendragarh,28.13306603907548,76.16809085698935,31.86,17.61,3.21,0.0
2025-04-29,Haryana,Nuh,27.994038226060827,77.0415066894139,31.22,20.8,2.97,0.0
2025-04-29,Haryana,Palwal,28.059881010119238,77.32236384154979,31.15,22.96,3.07,0.0
2025-04-29,Haryana,Panchkula,30.699534905048324,76.98763552598416,29.62,23.15,2.79,0.0
2025-04-29,Haryana,Panipat,29.34200687791469,76.88923900130017,30.78,22.15,3.25,0.0
2025-04-29,Haryana,Rewari,28.218052063163164,76.58132633069286,31.22,20.8,2.97,0.0
2025-04-29,Haryana,Rohtak,28.890391271768912,76.58711212346486,31.09,21.76,3.29,0.0
2025-04-29,Haryana,Sirsa,29.607701636133694,74.90219049734955,33.11,15.98,2.64,0.0
2025-04-29,Haryana,Sonipat,29.04144661205219,76.92269022620889,31.09,21.76,3.29,0.0
2025-04-29,Haryana,Yamunanagar,30.21596046306505,77.32593352712522,29.72,25.03,2.89,0.0
2025-04-29,Punjab,Amritsar,31.768348175268173,74.83152910633842,32.58,18.06,1.85,0.0
2025-04-29,Punjab,Barnala,30.371680221986,75.50398867541129,32.04,17.59,2.98,0.0
2025-04-29,Punjab,Bathinda,30.17871971019124,75.04726349831094,32.85,15.8,2.49,0.0
2025-04-29,Punjab,Faridkot,30.601450692214996,74.7950175816776,32.83,15.5,2.35,0.0
2025-04-29,Punjab,Fatehgarh Sahib,30.66340418174693,76.38030000408074,31.41,19.48,3.41,0.0
2025-04-29,Punjab,Fazilka,30.31980391667596,74.12171938317266,34.16,12.94,1.77,0.0
2025-04-29,Punjab,Ferozepur,30.87509200657761,74.65246116977548,34.5,12.25,1.64,0.0
2025-04-29,Punjab,Gurdaspur,31.9037264151506,75.2275586781716,32.58,18.06,1.85,0.0
2025-04-29,Punjab,Hoshiarpur,31.609219596154738,75.84642415551608,31.49,20.65,2.29,0.0
2025-04-29,Punjab,Jalandhar,31.29216013175042,75.56799015005336,31.49,20.65,2.29,0.0
2025-04-29,Punjab,Kapurthala,31.385696002099188,75.30507242617082,33.06,15.57,1.96,0.0
2025-04-29,Punjab,Ludhiana,30.7894070063378,75.8269723540071,32.02,17.62,2.76,0.0
2025-04-29,Punjab,Malerkotla,30.53539665453949,75.90930476301081,32.04,17.59,2.98,0.0
2025-04-29,Punjab,Mansa,29.87609304897272,75.48897114252104,32.21,17.36,3.06,0.0
2025-04-29,Punjab,Moga,30.78789813490662,75.15948622899586,33.1,14.89,2.18,0.0
2025-04-29,Punjab,Pathankot,32.30240743677128,75.65917183518236,26.18,31.73,1.78,0.0
2025-04-29,Punjab,Patiala,30.209446568832767,76.3401900977164,31.38,19.62,3.34,0.0
2025-04-29,Punjab,Rupnagar,31.091852137104816,76.52884261538372,31.19,20.86,2.91,0.0
2025-04-29,Punjab,S A S Nagar,30.648369118470583,76.74153537716319,29.62,23.15,2.79,0.0
2025-04-29,Punjab,Sangrur,30.13610603133042,75.85318872676024,32.21,17.36,3.06,0.0
2025-04-29,Punjab,Shahid Bhagat Singh Nagar,31.1269689351848,76.15989883059602,31.19,20.86,2.91,0.0
2025-04-29,Punjab,Sri Muktsar Sahib,30.2867161417038,74.52622342534394,34.16,12.94,1.77,0.0
2025-04-29,Punjab,Tarn Taran,31.321239581691398,74.84163356037237,33.06,15.57,1.96,0.0
2025-04-30,Haryana,Ambala,30.343438108912817,76.95024921469127,30.45,29.75,2.8,0.0
2025-04-30,Haryana,Bhiwani,28.73219288472609,75.89337821950218,33.23,22.48,3.87,0.0
