date,state,district,fire_count,fire_lag_1d,fire_lag_3d,fire_lag_7d,fire_mean_3d,fire_mean_7d
2023-11-11,Haryana,Kaithal,4.0,1.0,7.0,17.0,6.0,10.857142857142858
2023-11-11,Haryana,Karnal,3.0,2.0,2.0,11.0,2.0,3.5714285714285716
2023-11-11,Haryana,Kurukshetra,1.0,2.0,3.0,4.0,2.0,3.0
2023-11-11,Haryana,Panipat,4.0,5.0,4.0,3.0,3.3333333333333335,4.857142857142857
2023-11-11,Haryana,Rewari,8.0,1.0,1.0,,1.0,
2023-11-11,Haryana,Sirsa,13.0,1.0,12.0,8.0,7.0,11.714285714285714
2023-11-11,Punjab,Barnala,1.0,137.0,342.0,81.0,289.0,250.28571428571428
2023-11-11,Punjab,Bathinda,11.0,8.0,367.0,219.0,152.0,255.14285714285714
2023-11-11,Punjab,Fatehgarh Sahib,9.0,15.0,43.0,101.0,31.666666666666668,64.0
2023-11-11,Punjab,Fazilka,20.0,1.0,86.0,35.0,46.666666666666664,57.714285714285715
2023-11-11,Punjab,Kapurthala,1.0,121.0,103.0,121.0,110.33333333333333,125.28571428571429
2023-11-11,Punjab,Ludhiana,5.0,2.0,172.0,153.0,82.0,139.57142857142858
2023-11-11,Punjab,Malerkotla,3.0,30.0,60.0,33.0,42.333333333333336,43.714285714285715
2023-11-11,Punjab,Mansa,39.0,153.0,357.0,137.0,243.0,282.2857142857143
2023-11-11,Punjab,Patiala,7.0,92.0,169.0,150.0,154.33333333333334,170.57142857142858
2023-11-11,Punjab,Sangrur,86.0,1.0,862.0,505.0,438.0,625.0
2023-11-11,Punjab,Sri Muktsar Sahib,10.0,33.0,142.0,103.0,112.33333333333333,125.0
2023-11-12,Haryana,Ambala,1.0,2.0,8.0,21.0,4.0,7.428571428571429
2023-11-12,Haryana,Bhiwani,1.0,1.0,4.0,2.0,2.0,2.4285714285714284
2023-11-12,Haryana,Fatehabad,103.0,24.0,45.0,18.0,28.333333333333332,31.571428571428573
2023-11-12,Haryana,Hisar,12.0,1.0,8.0,1.0,3.6666666666666665,4.428571428571429
2023-11-12,Haryana,Jhajjar,1.0,1.0,2.0,1.0,1.3333333333333333,2.0
2023-11-12,Haryana,Jind,69.0,8.0,17.0,10.0,12.0,20.285714285714285
2023-11-12,Haryana,Kaithal,20.0,4.0,10.0,8.0,5.0,9.0
2023-11-12,Haryana,Karnal,8.0,3.0,2.0,1.0,2.3333333333333335,2.4285714285714284
2023-11-12,Haryana,Kurukshetra,1.0,1.0,1.0,8.0,1.3333333333333333,2.5714285714285716
2023-11-12,Haryana,Mahendragarh,1.0,1.0,1.0,,1.0,
2023-11-12,Haryana,Panipat,2.0,4.0,1.0,10.0,3.3333333333333335,5.0
2023-11-12,Haryana,Rohtak,3.0,6.0,5.0,1.0,7.0,5.714285714285714
2023-11-12,Haryana,Sirsa,60.0,13.0,8.0,27.0,7.333333333333333,12.428571428571429
2023-11-12,Haryana,Sonipat,8.0,1.0,5.0,3.0,2.3333333333333335,2.142857142857143
2023-11-12,Haryana,Yamunanagar,5.0,5.0,1.0,5.0,2.3333333333333335,2.4285714285714284
2023-11-12,Punjab,Amritsar,2.0,17.0,23.0,84.0,22.333333333333332,43.714285714285715
2023-11-12,Punjab,Barnala,124.0,1.0,388.0,169.0,175.33333333333334,238.85714285714286
2023-11-12,Punjab,Bathinda,202.0,11.0,81.0,421.0,33.333333333333336,225.42857142857142
2023-11-12,Punjab,Faridkot,57.0,3.0,174.0,121.0,76.66666666666667,146.42857142857142
2023-11-12,Punjab,Fatehgarh Sahib,61.0,9.0,37.0,75.0,20.333333333333332,50.857142857142854
2023-11-12,Punjab,Fazilka,143.0,20.0,53.0,90.0,24.666666666666668,55.57142857142857
2023-11-12,Punjab,Ferozepur,37.0,1.0,170.0,270.0,117.33333333333333,263.14285714285717
2023-11-12,Punjab,Hoshiarpur,4.0,12.0,15.0,16.0,12.666666666666666,20.428571428571427
2023-11-12,Punjab,Jalandhar,4.0,107.0,131.0,95.0,118.0,127.57142857142857
2023-11-12,Punjab,Ludhiana,262.0,5.0,72.0,260.0,26.333333333333332,118.42857142857143
2023-11-12,Punjab,Malerkotla,87.0,3.0,37.0,32.0,23.333333333333332,39.42857142857143
2023-11-12,Punjab,Mansa,124.0,39.0,219.0,240.0,137.0,268.2857142857143
2023-11-12,Punjab,Moga,112.0,13.0,170.0,129.0,87.0,154.71428571428572
2023-11-12,Punjab,Patiala,116.0,7.0,202.0,141.0,100.33333333333333,150.14285714285714
2023-11-12,Punjab,Sangrur,605.0,86.0,451.0,874.0,179.33333333333334,565.1428571428571
2023-11-12,Punjab,Shahid Bhagat Singh Nagar,11.0,27.0,35.0,27.0,30.0,34.0
2023-11-12,Punjab,Sri Muktsar Sahib,152.0,10.0,162.0,82.0,68.33333333333333,111.71428571428571
2023-11-12,Punjab,Tarn Taran,4.0,56.0,86.0,277.0,64.33333333333333,144.14285714285714
2023-11-13,Haryana,Ambala,2.0,1.0,2.0,9.0,1.6666666666666667,4.571428571428571
2023-11-13,Haryana,Fatehabad,53.0,103.0,16.0,53.0,47.666666666666664,43.714285714285715
2023-11-13,Haryana,Hisar,3.0,12.0,2.0,11.0,5.0,6.0
2023-11-13,Haryana,Jhajjar,1.0,1.0,1.0,2.0,1.0,2.0
2023-11-13,Haryana,Jind,22.0,69.0,11.0,34.0,29.333333333333332,28.714285714285715
2023-11-13,Haryana,Kaithal,12.0,20.0,1.0,24.0,8.333333333333334,10.714285714285714
2023-11-13,Haryana,Karnal,2.0,8.0,2.0,4.0,4.333333333333333,3.4285714285714284
2023-11-13,Haryana,Kurukshetra,1.0,1.0,2.0,1.0,1.3333333333333333,1.5714285714285714
2023-11-13,Haryana,Panipat,1.0,2.0,5.0,7.0,3.6666666666666665,3.857142857142857
2023-11-13,Haryana,Rohtak,5.0,3.0,10.0,6.0,6.333333333333333,6.0
2023-11-13,Haryana,Sirsa,33.0,60.0,1.0,17.0,24.666666666666668,17.142857142857142
2023-11-13,Haryana,Sonipat,3.0,8.0,1.0,1.0,3.3333333333333335,2.857142857142857
2023-11-13,Haryana,Yamunanagar,5.0,5.0,1.0,2.0,3.6666666666666665,2.4285714285714284
2023-11-13,Punjab,Amritsar,30.0,2.0,27.0,58.0,15.333333333333334,32.0
2023-11-13,Punjab,Barnala,346.0,124.0,137.0,345.0,87.33333333333333,232.42857142857142
2023-11-13,Punjab,Bathinda,542.0,202.0,8.0,350.0,73.66666666666667,194.14285714285714
2023-11-13,Punjab,Faridkot,192.0,57.0,53.0,298.0,37.666666666666664,137.28571428571428
2023-11-13,Punjab,Fatehgarh Sahib,20.0,61.0,15.0,130.0,28.333333333333332,48.857142857142854
2023-11-13,Punjab,Fazilka,213.0,143.0,1.0,46.0,54.666666666666664,63.142857142857146
2023-11-13,Punjab,Ferozepur,141.0,37.0,181.0,591.0,73.0,229.85714285714286
2023-11-13,Punjab,Hoshiarpur,3.0,4.0,11.0,22.0,9.0,18.714285714285715
2023-11-13,Punjab,Jalandhar,46.0,4.0,116.0,126.0,75.66666666666667,114.57142857142857
2023-11-13,Punjab,Kapurthala,5.0,1.0,107.0,93.0,76.33333333333333,108.14285714285714
2023-11-13,Punjab,Ludhiana,98.0,262.0,2.0,140.0,89.66666666666667,118.71428571428571
2023-11-13,Punjab,Malerkotla,44.0,87.0,30.0,64.0,40.0,47.285714285714285
2023-11-13,Punjab,Mansa,207.0,124.0,153.0,539.0,105.33333333333333,251.71428571428572
2023-11-13,Punjab,Moga,257.0,112.0,78.0,261.0,67.66666666666667,152.28571428571428
2023-11-13,Punjab,Patiala,92.0,116.0,92.0,244.0,71.66666666666667,146.57142857142858
2023-11-13,Punjab,S A S Nagar,1.0,1.0,2.0,11.0,1.3333333333333333,4.285714285714286
2023-11-13,Punjab,Sangrur,474.0,605.0,1.0,858.0,230.66666666666666,526.7142857142857
2023-11-13,Punjab,Shahid Bhagat Singh Nagar,7.0,11.0,28.0,33.0,22.0,31.714285714285715
2023-11-13,Punjab,Sri Muktsar Sahib,280.0,152.0,33.0,217.0,65.0,121.71428571428571
2023-11-13,Punjab,Tarn Taran,6.0,4.0,51.0,165.0,37.0,105.14285714285714
2023-11-14,Haryana,Ambala,3.0,2.0,2.0,3.0,1.6666666666666667,3.5714285714285716
2023-11-14,Haryana,Bhiwani,5.0,1.0,1.0,3.0,1.0,2.2857142857142856
2023-11-14,Haryana,Fatehabad,15.0,53.0,24.0,36.0,60.0,43.714285714285715
2023-11-14,Haryana,Gurugram,3.0,1.0,5.0,3.0,2.3333333333333335,1.8571428571428572
2023-11-14,Haryana,Hisar,8.0,3.0,1.0,5.0,5.333333333333333,4.857142857142857
2023-11-14,Haryana,Jind,19.0,22.0,8.0,30.0,33.0,27.0
2023-11-14,Haryana,Kaithal,5.0,12.0,4.0,9.0,12.0,9.0
2023-11-14,Haryana,Karnal,2.0,2.0,3.0,3.0,4.333333333333333,3.142857142857143
2023-11-14,Haryana,Rohtak,3.0,5.0,6.0,1.0,4.666666666666667,5.857142857142857
2023-11-14,Haryana,Sirsa,9.0,33.0,13.0,9.0,35.333333333333336,19.428571428571427
2023-11-14,Haryana,Sonipat,1.0,3.0,1.0,1.0,4.0,3.142857142857143
2023-11-14,Punjab,Amritsar,29.0,30.0,17.0,82.0,16.333333333333332,28.0
2023-11-14,Punjab,Barnala,486.0,346.0,1.0,290.0,157.0,232.57142857142858
2023-11-14,Punjab,Bathinda,563.0,542.0,11.0,340.0,251.66666666666666,221.57142857142858
2023-11-14,Punjab,Faridkot,264.0,192.0,3.0,186.0,84.0,122.14285714285714
2023-11-14,Punjab,Fatehgarh Sahib,10.0,20.0,9.0,47.0,30.0,33.142857142857146
2023-11-14,Punjab,Fazilka,230.0,213.0,20.0,93.0,125.33333333333333,87.0
2023-11-14,Punjab,Ferozepur,321.0,141.0,1.0,264.0,59.666666666666664,165.57142857142858
2023-11-14,Punjab,Gurdaspur,5.0,11.0,12.0,63.0,12.0,35.714285714285715
2023-11-14,Punjab,Hoshiarpur,4.0,3.0,12.0,44.0,6.333333333333333,16.0
2023-11-14,Punjab,Jalandhar,74.0,46.0,107.0,206.0,52.333333333333336,103.14285714285714
2023-11-14,Punjab,Kapurthala,21.0,5.0,121.0,224.0,42.333333333333336,95.57142857142857
2023-11-14,Punjab,Ludhiana,159.0,98.0,5.0,178.0,121.66666666666667,112.71428571428571
2023-11-14,Punjab,Malerkotla,41.0,44.0,3.0,50.0,44.666666666666664,44.42857142857143
2023-11-14,Punjab,Mansa,131.0,207.0,39.0,331.0,123.33333333333333,204.28571428571428
2023-11-14,Punjab,Moga,391.0,257.0,13.0,163.0,127.33333333333333,151.71428571428572
2023-11-14,Punjab,Patiala,110.0,92.0,7.0,196.0,71.66666666666667,124.85714285714286
2023-11-14,Punjab,Rupnagar,1.0,3.0,1.0,5.0,3.3333333333333335,5.571428571428571
2023-11-14,Punjab,Sangrur,411.0,474.0,86.0,824.0,388.3333333333333,471.85714285714283
2023-11-14,Punjab,Shahid Bhagat Singh Nagar,12.0,7.0,27.0,56.0,15.0,28.0
2023-11-14,Punjab,Sri Muktsar Sahib,269.0,280.0,10.0,136.0,147.33333333333334,130.71428571428572
2023-11-14,Punjab,Tarn Taran,17.0,6.0,56.0,314.0,22.0,82.42857142857143
2023-11-15,Haryana,Fatehabad,40.0,15.0,103.0,29.0,57.0,40.714285714285715
2023-11-15,Haryana,Hisar,6.0,8.0,12.0,3.0,7.666666666666667,5.285714285714286
2023-11-15,Haryana,Jhajjar,1.0,1.0,1.0,4.0,1.0,1.8571428571428572
2023-11-15,Haryana,Jind,17.0,19.0,69.0,32.0,36.666666666666664,25.428571428571427
2023-11-15,Haryana,Kaithal,12.0,5.0,20.0,7.0,12.333333333333334,8.428571428571429
2023-11-15,Haryana,Karnal,8.0,2.0,8.0,2.0,4.0,3.0
2023-11-15,Haryana,Kurukshetra,2.0,1.0,1.0,2.0,1.0,1.5714285714285714
2023-11-15,Haryana,Rohtak,10.0,3.0,3.0,11.0,3.6666666666666665,6.142857142857143
2023-11-15,Haryana,Sirsa,19.0,9.0,60.0,12.0,34.0,19.428571428571427
2023-11-15,Haryana,Sonipat,1.0,1.0,8.0,3.0,4.0,3.142857142857143
2023-11-15,Haryana,Yamunanagar,4.0,5.0,5.0,2.0,5.0,2.857142857142857
2023-11-15,Punjab,Amritsar,33.0,29.0,2.0,15.0,20.333333333333332,20.428571428571427
2023-11-15,Punjab,Barnala,400.0,486.0,124.0,342.0,318.6666666666667,260.57142857142856
2023-11-15,Punjab,Bathinda,461.0,563.0,202.0,367.0,435.6666666666667,253.42857142857142
2023-11-15,Punjab,Faridkot,240.0,264.0,57.0,190.0,171.0,133.28571428571428
2023-11-15,Punjab,Fatehgarh Sahib,14.0,10.0,61.0,43.0,30.333333333333332,27.857142857142858
2023-11-15,Punjab,Fazilka,177.0,230.0,143.0,86.0,195.33333333333334,106.57142857142857
2023-11-15,Punjab,Ferozepur,285.0,321.0,37.0,365.0,166.33333333333334,173.71428571428572
2023-11-15,Punjab,Gurdaspur,3.0,5.0,13.0,50.0,9.666666666666666,27.428571428571427
2023-11-15,Punjab,Hoshiarpur,7.0,4.0,4.0,23.0,3.6666666666666665,10.285714285714286
2023-11-15,Punjab,Jalandhar,85.0,74.0,4.0,112.0,41.333333333333336,84.28571428571429
2023-11-15,Punjab,Kapurthala,15.0,21.0,1.0,108.0,9.0,66.57142857142857
2023-11-15,Punjab,Ludhiana,175.0,159.0,262.0,172.0,173.0,110.0
2023-11-15,Punjab,Malerkotla,40.0,41.0,87.0,60.0,57.333333333333336,43.142857142857146
2023-11-15,Punjab,Mansa,89.0,131.0,124.0,357.0,154.0,175.71428571428572
2023-11-15,Punjab,Moga,366.0,391.0,112.0,269.0,253.33333333333334,184.28571428571428
2023-11-15,Punjab,Patiala,91.0,110.0,116.0,169.0,106.0,112.57142857142857
2023-11-15,Punjab,S A S Nagar,1.0,1.0,1.0,10.0,1.0,2.857142857142857
2023-11-15,Punjab,Sangrur,369.0,411.0,605.0,862.0,496.6666666666667,412.85714285714283
2023-11-15,Punjab,Shahid Bhagat Singh Nagar,13.0,12.0,11.0,32.0,10.0,21.714285714285715
2023-11-15,Punjab,Sri Muktsar Sahib,170.0,269.0,152.0,142.0,233.66666666666666,149.71428571428572
2023-11-15,Punjab,Tarn Taran,29.0,17.0,4.0,60.0,9.0,40.0
2023-11-16,Haryana,Fatehabad,33.0,40.0,53.0,45.0,36.0,42.285714285714285
2023-11-16,Haryana,Hisar,3.0,6.0,3.0,8.0,5.666666666666667,5.714285714285714
2023-11-16,Haryana,Jind,24.0,17.0,22.0,17.0,19.333333333333332,23.285714285714285
2023-11-16,Haryana,Kaithal,4.0,12.0,12.0,10.0,9.666666666666666,9.142857142857142
2023-11-16,Haryana,Karnal,12.0,8.0,2.0,2.0,4.0,3.857142857142857
2023-11-16,Haryana,Kurukshetra,1.0,2.0,1.0,3.0,1.3333333333333333,1.5714285714285714
2023-11-16,Haryana,Panipat,4.0,1.0,4.0,4.0,2.3333333333333335,3.0
2023-11-16,Haryana,Rohtak,5.0,10.0,5.0,5.0,6.0,6.0
2023-11-16,Haryana,Sirsa,20.0,19.0,33.0,8.0,20.333333333333332,20.428571428571427
2023-11-16,Haryana,Sonipat,6.0,1.0,3.0,5.0,1.6666666666666667,2.857142857142857
2023-11-16,Punjab,Amritsar,22.0,33.0,30.0,23.0,30.666666666666668,23.0
2023-11-16,Punjab,Barnala,290.0,400.0,346.0,388.0,410.6666666666667,268.85714285714283
2023-11-16,Punjab,Bathinda,360.0,461.0,542.0,81.0,522.0,266.85714285714283
2023-11-16,Punjab,Faridkot,155.0,240.0,192.0,174.0,232.0,140.42857142857142
2023-11-16,Punjab,Fatehgarh Sahib,14.0,14.0,20.0,37.0,14.666666666666666,23.714285714285715
2023-11-16,Punjab,Fazilka,159.0,177.0,213.0,53.0,206.66666666666666,119.57142857142857
2023-11-16,Punjab,Ferozepur,159.0,285.0,141.0,170.0,249.0,162.28571428571428
2023-11-16,Punjab,Gurdaspur,4.0,3.0,11.0,81.0,6.333333333333333,20.714285714285715
2023-11-16,Punjab,Hoshiarpur,6.0,7.0,3.0,15.0,4.666666666666667,8.0
2023-11-16,Punjab,Jalandhar,81.0,85.0,46.0,131.0,68.33333333333333,80.42857142857143
2023-11-16,Punjab,Kapurthala,26.0,15.0,5.0,103.0,13.666666666666666,53.285714285714285
2023-11-16,Punjab,Ludhiana,181.0,175.0,98.0,72.0,144.0,110.42857142857143
2023-11-16,Punjab,Malerkotla,35.0,40.0,44.0,37.0,41.666666666666664,40.285714285714285
2023-11-16,Punjab,Mansa,59.0,89.0,207.0,219.0,142.33333333333334,137.42857142857142
2023-11-16,Punjab,Moga,370.0,366.0,257.0,170.0,338.0,198.14285714285714
2023-11-16,Punjab,Pathankot,1.0,1.0,1.0,,1.3333333333333333,
2023-11-16,Punjab,Patiala,55.0,91.0,92.0,202.0,97.66666666666667,101.42857142857143
